Plot Title: 10662647,,,,,,,,
#,"Date Time, GMT+06:00","Abs Pres, kPa (LGR S/N: 10662647, SEN S/N: 10662647)","Temp, °C (LGR S/N: 10662647, SEN S/N: 10662647)",Coupler Detached (LGR S/N: 10662647),Coupler Attached (LGR S/N: 10662647),Host Connected (LGR S/N: 10662647),Stopped (LGR S/N: 10662647),End Of File (LGR S/N: 10662647)
4067,12/25/2023 10:00:00 PM,,-1.57,,,,,
4068,12/25/2023 11:00:00 PM,,-1.57,,,,,
4069,12/26/2023 12:00:00 AM,,-1.57,,,,,
4070,12/26/2023 01:00:00 AM,,-1.57,,,,,
4071,12/26/2023 02:00:00 AM,,-1.57,,,,,
4072,12/26/2023 03:00:00 AM,,-1.57,,,,,
4073,12/26/2023 04:00:00 AM,,-1.57,,,,,
4074,12/26/2023 05:00:00 AM,,-1.57,,,,,
4075,12/26/2023 06:00:00 AM,,-1.57,,,,,
4076,12/26/2023 07:00:00 AM,,-1.57,,,,,
4077,12/26/2023 08:00:00 AM,,-1.57,,,,,
4078,12/26/2023 09:00:00 AM,,-1.57,,,,,
4079,12/26/2023 10:00:00 AM,,-1.57,,,,,
4080,12/26/2023 11:00:00 AM,,-1.57,,,,,
4081,12/26/2023 12:00:00 PM,,-1.57,,,,,
4082,12/26/2023 01:00:00 PM,,-1.57,,,,,
4083,12/26/2023 02:00:00 PM,,-1.57,,,,,
4084,12/26/2023 03:00:00 PM,,-1.57,,,,,
4085,12/26/2023 04:00:00 PM,,-1.57,,,,,
4086,12/26/2023 05:00:00 PM,,-1.57,,,,,
4087,12/26/2023 06:00:00 PM,,-1.57,,,,,
4088,12/26/2023 07:00:00 PM,,-1.57,,,,,
4089,12/26/2023 08:00:00 PM,,-1.684,,,,,
4090,12/26/2023 09:00:00 PM,,-1.684,,,,,
4091,12/26/2023 10:00:00 PM,,-1.684,,,,,
4092,12/26/2023 11:00:00 PM,,-1.684,,,,,
4093,12/27/2023 12:00:00 AM,,-1.684,,,,,
4094,12/27/2023 01:00:00 AM,,-1.684,,,,,
4095,12/27/2023 02:00:00 AM,,-1.684,,,,,
4096,12/27/2023 03:00:00 AM,,-1.684,,,,,
4097,12/27/2023 04:00:00 AM,,-1.684,,,,,
4098,12/27/2023 05:00:00 AM,,-1.799,,,,,
4099,12/27/2023 06:00:00 AM,,-1.799,,,,,
4100,12/27/2023 07:00:00 AM,,-1.799,,,,,
4101,12/27/2023 08:00:00 AM,,-1.799,,,,,
4102,12/27/2023 09:00:00 AM,,-1.799,,,,,
4103,12/27/2023 10:00:00 AM,,-1.799,,,,,
4104,12/27/2023 11:00:00 AM,,-1.799,,,,,
4105,12/27/2023 12:00:00 PM,,-1.799,,,,,
4106,12/27/2023 01:00:00 PM,,-1.914,,,,,
4107,12/27/2023 02:00:00 PM,,-1.914,,,,,
4108,12/27/2023 03:00:00 PM,,-1.914,,,,,
4109,12/27/2023 04:00:00 PM,,-1.914,,,,,
4110,12/27/2023 05:00:00 PM,,-1.914,,,,,
4111,12/27/2023 06:00:00 PM,,-1.914,,,,,
4112,12/27/2023 07:00:00 PM,,-2.03,,,,,
4113,12/27/2023 08:00:00 PM,,-2.03,,,,,
4114,12/27/2023 09:00:00 PM,,-2.03,,,,,
4115,12/27/2023 10:00:00 PM,,-2.03,,,,,
4116,12/27/2023 11:00:00 PM,,-2.03,,,,,
4117,12/28/2023 12:00:00 AM,,-2.03,,,,,
4118,12/28/2023 01:00:00 AM,,-2.145,,,,,
4119,12/28/2023 02:00:00 AM,,-2.145,,,,,
4120,12/28/2023 03:00:00 AM,,-2.145,,,,,
4121,12/28/2023 04:00:00 AM,,-2.145,,,,,
4122,12/28/2023 05:00:00 AM,,-2.145,,,,,
4123,12/28/2023 06:00:00 AM,,-2.145,,,,,
4124,12/28/2023 07:00:00 AM,,-2.145,,,,,
4125,12/28/2023 08:00:00 AM,,-2.145,,,,,
4126,12/28/2023 09:00:00 AM,,-2.261,,,,,
4127,12/28/2023 10:00:00 AM,,-2.261,,,,,
4128,12/28/2023 11:00:00 AM,,-2.261,,,,,
4129,12/28/2023 12:00:00 PM,,-2.261,,,,,
4130,12/28/2023 01:00:00 PM,,-2.261,,,,,
4131,12/28/2023 02:00:00 PM,,-2.261,,,,,
4132,12/28/2023 03:00:00 PM,,-2.261,,,,,
4133,12/28/2023 04:00:00 PM,,-2.261,,,,,
4134,12/28/2023 05:00:00 PM,,-2.261,,,,,
4135,12/28/2023 06:00:00 PM,,-2.377,,,,,
4136,12/28/2023 07:00:00 PM,,-2.377,,,,,
4137,12/28/2023 08:00:00 PM,,-2.377,,,,,
4138,12/28/2023 09:00:00 PM,,-2.377,,,,,
4139,12/28/2023 10:00:00 PM,,-2.377,,,,,
4140,12/28/2023 11:00:00 PM,,-2.377,,,,,
4141,12/29/2023 12:00:00 AM,,-2.377,,,,,
4142,12/29/2023 01:00:00 AM,,-2.377,,,,,
4143,12/29/2023 02:00:00 AM,,-2.377,,,,,
4144,12/29/2023 03:00:00 AM,,-2.377,,,,,
4145,12/29/2023 04:00:00 AM,,-2.377,,,,,
4146,12/29/2023 05:00:00 AM,,-2.494,,,,,
4147,12/29/2023 06:00:00 AM,,-2.494,,,,,
4148,12/29/2023 07:00:00 AM,,-2.494,,,,,
4149,12/29/2023 08:00:00 AM,,-2.494,,,,,
4150,12/29/2023 09:00:00 AM,,-2.494,,,,,
4151,12/29/2023 10:00:00 AM,,-2.494,,,,,
4152,12/29/2023 11:00:00 AM,,-2.494,,,,,
4153,12/29/2023 12:00:00 PM,,-2.494,,,,,
4154,12/29/2023 01:00:00 PM,,-2.494,,,,,
4155,12/29/2023 02:00:00 PM,,-2.494,,,,,
4156,12/29/2023 03:00:00 PM,,-2.494,,,,,
4157,12/29/2023 04:00:00 PM,,-2.494,,,,,
4158,12/29/2023 05:00:00 PM,,-2.494,,,,,
4159,12/29/2023 06:00:00 PM,,-2.61,,,,,
4160,12/29/2023 07:00:00 PM,,-2.61,,,,,
4161,12/29/2023 08:00:00 PM,,-2.61,,,,,
4162,12/29/2023 09:00:00 PM,,-2.61,,,,,
4163,12/29/2023 10:00:00 PM,,-2.61,,,,,
4164,12/29/2023 11:00:00 PM,,-2.61,,,,,
4165,12/30/2023 12:00:00 AM,,-2.61,,,,,
4166,12/30/2023 01:00:00 AM,,-2.61,,,,,
4167,12/30/2023 02:00:00 AM,,-2.61,,,,,
4168,12/30/2023 03:00:00 AM,,-2.61,,,,,
4169,12/30/2023 04:00:00 AM,,-2.61,,,,,
4170,12/30/2023 05:00:00 AM,,-2.727,,,,,
4171,12/30/2023 06:00:00 AM,,-2.727,,,,,
4172,12/30/2023 07:00:00 AM,,-2.727,,,,,
4173,12/30/2023 08:00:00 AM,,-2.727,,,,,
4174,12/30/2023 09:00:00 AM,,-2.727,,,,,
4175,12/30/2023 10:00:00 AM,,-2.727,,,,,
4176,12/30/2023 11:00:00 AM,,-2.727,,,,,
4177,12/30/2023 12:00:00 PM,,-2.727,,,,,
4178,12/30/2023 01:00:00 PM,,-2.727,,,,,
4179,12/30/2023 02:00:00 PM,,-2.727,,,,,
4180,12/30/2023 03:00:00 PM,,-2.727,,,,,
4181,12/30/2023 04:00:00 PM,,-2.727,,,,,
4182,12/30/2023 05:00:00 PM,,-2.727,,,,,
4183,12/30/2023 06:00:00 PM,,-2.727,,,,,
4184,12/30/2023 07:00:00 PM,,-2.844,,,,,
4185,12/30/2023 08:00:00 PM,,-2.844,,,,,
4186,12/30/2023 09:00:00 PM,,-2.844,,,,,
4187,12/30/2023 10:00:00 PM,,-2.844,,,,,
4188,12/30/2023 11:00:00 PM,,-2.844,,,,,
4189,12/31/2023 12:00:00 AM,,-2.844,,,,,
4190,12/31/2023 01:00:00 AM,,-2.844,,,,,
4191,12/31/2023 02:00:00 AM,,-2.844,,,,,
4192,12/31/2023 03:00:00 AM,,-2.727,,,,,
4193,12/31/2023 04:00:00 AM,,-2.727,,,,,
4194,12/31/2023 05:00:00 AM,,-2.727,,,,,
4195,12/31/2023 06:00:00 AM,,-2.727,,,,,
4196,12/31/2023 07:00:00 AM,,-2.727,,,,,
4197,12/31/2023 08:00:00 AM,,-2.727,,,,,
4198,12/31/2023 09:00:00 AM,,-2.727,,,,,
4199,12/31/2023 10:00:00 AM,,-2.727,,,,,
4200,12/31/2023 11:00:00 AM,,-2.727,,,,,
4201,12/31/2023 12:00:00 PM,,-2.727,,,,,
4202,12/31/2023 01:00:00 PM,,-2.61,,,,,
4203,12/31/2023 02:00:00 PM,,-2.61,,,,,
4204,12/31/2023 03:00:00 PM,,-2.61,,,,,
4205,12/31/2023 04:00:00 PM,,-2.61,,,,,
4206,12/31/2023 05:00:00 PM,,-2.61,,,,,
4207,12/31/2023 06:00:00 PM,,-2.61,,,,,
4208,12/31/2023 07:00:00 PM,,-2.494,,,,,
4209,12/31/2023 08:00:00 PM,,-2.494,,,,,
4210,12/31/2023 09:00:00 PM,,-2.494,,,,,
4211,12/31/2023 10:00:00 PM,,-2.494,,,,,
4212,12/31/2023 11:00:00 PM,,-2.494,,,,,
4213,01/01/2024 12:00:00 AM,,-2.494,,,,,
4214,01/01/2024 01:00:00 AM,,-2.377,,,,,
4215,01/01/2024 02:00:00 AM,,-2.377,,,,,
4216,01/01/2024 03:00:00 AM,,-2.377,,,,,
4217,01/01/2024 04:00:00 AM,,-2.377,,,,,
4218,01/01/2024 05:00:00 AM,,-2.377,,,,,
4219,01/01/2024 06:00:00 AM,,-2.261,,,,,
4220,01/01/2024 07:00:00 AM,,-2.261,,,,,
4221,01/01/2024 08:00:00 AM,,-2.261,,,,,
4222,01/01/2024 09:00:00 AM,,-2.261,,,,,
4223,01/01/2024 10:00:00 AM,,-2.261,,,,,
4224,01/01/2024 11:00:00 AM,,-2.261,,,,,
4225,01/01/2024 12:00:00 PM,,-2.145,,,,,
4226,01/01/2024 01:00:00 PM,,-2.145,,,,,
4227,01/01/2024 02:00:00 PM,,-2.145,,,,,
4228,01/01/2024 03:00:00 PM,,-2.145,,,,,
4229,01/01/2024 04:00:00 PM,,-2.145,,,,,
4230,01/01/2024 05:00:00 PM,,-2.145,,,,,
4231,01/01/2024 06:00:00 PM,,-2.03,,,,,
4232,01/01/2024 07:00:00 PM,,-2.03,,,,,
4233,01/01/2024 08:00:00 PM,,-2.03,,,,,
4234,01/01/2024 09:00:00 PM,,-2.03,,,,,
4235,01/01/2024 10:00:00 PM,,-2.03,,,,,
4236,01/01/2024 11:00:00 PM,,-1.914,,,,,
4237,01/02/2024 12:00:00 AM,,-1.914,,,,,
4238,01/02/2024 01:00:00 AM,,-1.914,,,,,
4239,01/02/2024 02:00:00 AM,,-1.914,,,,,
4240,01/02/2024 03:00:00 AM,,-1.914,,,,,
4241,01/02/2024 04:00:00 AM,,-1.914,,,,,
4242,01/02/2024 05:00:00 AM,,-1.914,,,,,
4243,01/02/2024 06:00:00 AM,,-1.914,,,,,
4244,01/02/2024 07:00:00 AM,,-1.799,,,,,
4245,01/02/2024 08:00:00 AM,,-1.799,,,,,
4246,01/02/2024 09:00:00 AM,,-1.799,,,,,
4247,01/02/2024 10:00:00 AM,,-1.799,,,,,
4248,01/02/2024 11:00:00 AM,,-1.799,,,,,
4249,01/02/2024 12:00:00 PM,,-1.799,,,,,
4250,01/02/2024 01:00:00 PM,,-1.799,,,,,
4251,01/02/2024 02:00:00 PM,,-1.799,,,,,
4252,01/02/2024 03:00:00 PM,,-1.799,,,,,
4253,01/02/2024 04:00:00 PM,,-1.684,,,,,
4254,01/02/2024 05:00:00 PM,,-1.684,,,,,
4255,01/02/2024 06:00:00 PM,,-1.684,,,,,
4256,01/02/2024 07:00:00 PM,,-1.684,,,,,
4257,01/02/2024 08:00:00 PM,,-1.684,,,,,
4258,01/02/2024 09:00:00 PM,,-1.684,,,,,
4259,01/02/2024 10:00:00 PM,,-1.684,,,,,
4260,01/02/2024 11:00:00 PM,,-1.684,,,,,
4261,01/03/2024 12:00:00 AM,,-1.684,,,,,
4262,01/03/2024 01:00:00 AM,,-1.684,,,,,
4263,01/03/2024 02:00:00 AM,,-1.684,,,,,
4264,01/03/2024 03:00:00 AM,,-1.684,,,,,
4265,01/03/2024 04:00:00 AM,,-1.684,,,,,
4266,01/03/2024 05:00:00 AM,,-1.684,,,,,
4267,01/03/2024 06:00:00 AM,,-1.684,,,,,
4268,01/03/2024 07:00:00 AM,,-1.684,,,,,
4269,01/03/2024 08:00:00 AM,,-1.684,,,,,
4270,01/03/2024 09:00:00 AM,,-1.684,,,,,
4271,01/03/2024 10:00:00 AM,,-1.684,,,,,
4272,01/03/2024 11:00:00 AM,,-1.684,,,,,
4273,01/03/2024 12:00:00 PM,,-1.684,,,,,
4274,01/03/2024 01:00:00 PM,,-1.684,,,,,
4275,01/03/2024 02:00:00 PM,,-1.684,,,,,
4276,01/03/2024 03:00:00 PM,,-1.684,,,,,
4277,01/03/2024 04:00:00 PM,,-1.684,,,,,
4278,01/03/2024 05:00:00 PM,,-1.684,,,,,
4279,01/03/2024 06:00:00 PM,,-1.684,,,,,
4280,01/03/2024 07:00:00 PM,,-1.684,,,,,
4281,01/03/2024 08:00:00 PM,,-1.684,,,,,
4282,01/03/2024 09:00:00 PM,,-1.684,,,,,
4283,01/03/2024 10:00:00 PM,,-1.684,,,,,
4284,01/03/2024 11:00:00 PM,,-1.684,,,,,
4285,01/04/2024 12:00:00 AM,,-1.684,,,,,
4286,01/04/2024 01:00:00 AM,,-1.684,,,,,
4287,01/04/2024 02:00:00 AM,,-1.684,,,,,
4288,01/04/2024 03:00:00 AM,,-1.684,,,,,
4289,01/04/2024 04:00:00 AM,,-1.799,,,,,
4290,01/04/2024 05:00:00 AM,,-1.799,,,,,
4291,01/04/2024 06:00:00 AM,,-1.799,,,,,
4292,01/04/2024 07:00:00 AM,,-1.799,,,,,
4293,01/04/2024 08:00:00 AM,,-1.799,,,,,
4294,01/04/2024 09:00:00 AM,,-1.799,,,,,
4295,01/04/2024 10:00:00 AM,,-1.799,,,,,
4296,01/04/2024 11:00:00 AM,,-1.799,,,,,
4297,01/04/2024 12:00:00 PM,,-1.799,,,,,
4298,01/04/2024 01:00:00 PM,,-1.799,,,,,
4299,01/04/2024 02:00:00 PM,,-1.914,,,,,
4300,01/04/2024 03:00:00 PM,,-1.914,,,,,
4301,01/04/2024 04:00:00 PM,,-1.914,,,,,
4302,01/04/2024 05:00:00 PM,,-1.914,,,,,
4303,01/04/2024 06:00:00 PM,,-1.914,,,,,
4304,01/04/2024 07:00:00 PM,,-1.914,,,,,
4305,01/04/2024 08:00:00 PM,,-1.914,,,,,
4306,01/04/2024 09:00:00 PM,,-1.914,,,,,
4307,01/04/2024 10:00:00 PM,,-1.914,,,,,
4308,01/04/2024 11:00:00 PM,,-2.03,,,,,
4309,01/05/2024 12:00:00 AM,,-2.03,,,,,
4310,01/05/2024 01:00:00 AM,,-2.03,,,,,
4311,01/05/2024 02:00:00 AM,,-2.03,,,,,
4312,01/05/2024 03:00:00 AM,,-2.03,,,,,
4313,01/05/2024 04:00:00 AM,,-2.03,,,,,
4314,01/05/2024 05:00:00 AM,,-2.03,,,,,
4315,01/05/2024 06:00:00 AM,,-2.03,,,,,
4316,01/05/2024 07:00:00 AM,,-2.03,,,,,
4317,01/05/2024 08:00:00 AM,,-2.03,,,,,
4318,01/05/2024 09:00:00 AM,,-2.03,,,,,
4319,01/05/2024 10:00:00 AM,,-2.145,,,,,
4320,01/05/2024 11:00:00 AM,,-2.145,,,,,
4321,01/05/2024 12:00:00 PM,,-2.145,,,,,
4322,01/05/2024 01:00:00 PM,,-2.145,,,,,
4323,01/05/2024 02:00:00 PM,,-2.145,,,,,
4324,01/05/2024 03:00:00 PM,,-2.145,,,,,
4325,01/05/2024 04:00:00 PM,,-2.145,,,,,
4326,01/05/2024 05:00:00 PM,,-2.145,,,,,
4327,01/05/2024 06:00:00 PM,,-2.145,,,,,
4328,01/05/2024 07:00:00 PM,,-2.145,,,,,
4329,01/05/2024 08:00:00 PM,,-2.145,,,,,
4330,01/05/2024 09:00:00 PM,,-2.145,,,,,
4331,01/05/2024 10:00:00 PM,,-2.145,,,,,
4332,01/05/2024 11:00:00 PM,,-2.145,,,,,
4333,01/06/2024 12:00:00 AM,,-2.145,,,,,
4334,01/06/2024 01:00:00 AM,,-2.145,,,,,
4335,01/06/2024 02:00:00 AM,,-2.145,,,,,
4336,01/06/2024 03:00:00 AM,,-2.03,,,,,
4337,01/06/2024 04:00:00 AM,,-2.03,,,,,
4338,01/06/2024 05:00:00 AM,,-2.03,,,,,
4339,01/06/2024 06:00:00 AM,,-2.03,,,,,
4340,01/06/2024 07:00:00 AM,,-2.03,,,,,
4341,01/06/2024 08:00:00 AM,,-2.03,,,,,
4342,01/06/2024 09:00:00 AM,,-2.03,,,,,
4343,01/06/2024 10:00:00 AM,,-2.03,,,,,
4344,01/06/2024 11:00:00 AM,,-2.03,,,,,
4345,01/06/2024 12:00:00 PM,,-2.03,,,,,
4346,01/06/2024 01:00:00 PM,,-2.03,,,,,
4347,01/06/2024 02:00:00 PM,,-2.03,,,,,
4348,01/06/2024 03:00:00 PM,,-2.03,,,,,
4349,01/06/2024 04:00:00 PM,,-2.03,,,,,
4350,01/06/2024 05:00:00 PM,,-2.03,,,,,
4351,01/06/2024 06:00:00 PM,,-2.03,,,,,
4352,01/06/2024 07:00:00 PM,,-2.03,,,,,
4353,01/06/2024 08:00:00 PM,,-1.914,,,,,
4354,01/06/2024 09:00:00 PM,,-1.914,,,,,
4355,01/06/2024 10:00:00 PM,,-1.914,,,,,
4356,01/06/2024 11:00:00 PM,,-1.914,,,,,
4357,01/07/2024 12:00:00 AM,,-1.914,,,,,
4358,01/07/2024 01:00:00 AM,,-1.914,,,,,
4359,01/07/2024 02:00:00 AM,,-1.914,,,,,
4360,01/07/2024 03:00:00 AM,,-1.914,,,,,
4361,01/07/2024 04:00:00 AM,,-1.914,,,,,
4362,01/07/2024 05:00:00 AM,,-1.914,,,,,
4363,01/07/2024 06:00:00 AM,,-1.799,,,,,
4364,01/07/2024 07:00:00 AM,,-1.799,,,,,
4365,01/07/2024 08:00:00 AM,,-1.799,,,,,
4366,01/07/2024 09:00:00 AM,,-1.799,,,,,
4367,01/07/2024 10:00:00 AM,,-1.799,,,,,
4368,01/07/2024 11:00:00 AM,,-1.799,,,,,
4369,01/07/2024 12:00:00 PM,,-1.799,,,,,
4370,01/07/2024 01:00:00 PM,,-1.799,,,,,
4371,01/07/2024 02:00:00 PM,,-1.799,,,,,
4372,01/07/2024 03:00:00 PM,,-1.799,,,,,
4373,01/07/2024 04:00:00 PM,,-1.799,,,,,
4374,01/07/2024 05:00:00 PM,,-1.684,,,,,
4375,01/07/2024 06:00:00 PM,,-1.684,,,,,
4376,01/07/2024 07:00:00 PM,,-1.684,,,,,
4377,01/07/2024 08:00:00 PM,,-1.684,,,,,
4378,01/07/2024 09:00:00 PM,,-1.684,,,,,
4379,01/07/2024 10:00:00 PM,,-1.684,,,,,
4380,01/07/2024 11:00:00 PM,,-1.684,,,,,
4381,01/08/2024 12:00:00 AM,,-1.684,,,,,
4382,01/08/2024 01:00:00 AM,,-1.684,,,,,
4383,01/08/2024 02:00:00 AM,,-1.684,,,,,
4384,01/08/2024 03:00:00 AM,,-1.684,,,,,
4385,01/08/2024 04:00:00 AM,,-1.57,,,,,
4386,01/08/2024 05:00:00 AM,,-1.57,,,,,
4387,01/08/2024 06:00:00 AM,,-1.57,,,,,
4388,01/08/2024 07:00:00 AM,,-1.57,,,,,
4389,01/08/2024 08:00:00 AM,,-1.57,,,,,
4390,01/08/2024 09:00:00 AM,,-1.57,,,,,
4391,01/08/2024 10:00:00 AM,,-1.57,,,,,
4392,01/08/2024 11:00:00 AM,,-1.57,,,,,
4393,01/08/2024 12:00:00 PM,,-1.57,,,,,
4394,01/08/2024 01:00:00 PM,,-1.57,,,,,
4395,01/08/2024 02:00:00 PM,,-1.57,,,,,
4396,01/08/2024 03:00:00 PM,,-1.57,,,,,
4397,01/08/2024 04:00:00 PM,,-1.456,,,,,
4398,01/08/2024 05:00:00 PM,,-1.456,,,,,
4399,01/08/2024 06:00:00 PM,,-1.456,,,,,
4400,01/08/2024 07:00:00 PM,,-1.456,,,,,
4401,01/08/2024 08:00:00 PM,,-1.456,,,,,
4402,01/08/2024 09:00:00 PM,,-1.456,,,,,
4403,01/08/2024 10:00:00 PM,,-1.456,,,,,
4404,01/08/2024 11:00:00 PM,,-1.456,,,,,
4405,01/09/2024 12:00:00 AM,,-1.456,,,,,
4406,01/09/2024 01:00:00 AM,,-1.456,,,,,
4407,01/09/2024 02:00:00 AM,,-1.456,,,,,
4408,01/09/2024 03:00:00 AM,,-1.456,,,,,
4409,01/09/2024 04:00:00 AM,,-1.456,,,,,
4410,01/09/2024 05:00:00 AM,,-1.456,,,,,
4411,01/09/2024 06:00:00 AM,,-1.456,,,,,
4412,01/09/2024 07:00:00 AM,,-1.456,,,,,
4413,01/09/2024 08:00:00 AM,,-1.341,,,,,
4414,01/09/2024 09:00:00 AM,,-1.456,,,,,
4415,01/09/2024 10:00:00 AM,,-1.341,,,,,
4416,01/09/2024 11:00:00 AM,,-1.341,,,,,
4417,01/09/2024 12:00:00 PM,,-1.341,,,,,
4418,01/09/2024 01:00:00 PM,,-1.341,,,,,
4419,01/09/2024 02:00:00 PM,,-1.341,,,,,
4420,01/09/2024 03:00:00 PM,,-1.341,,,,,
4421,01/09/2024 04:00:00 PM,,-1.341,,,,,
4422,01/09/2024 05:00:00 PM,,-1.341,,,,,
4423,01/09/2024 06:00:00 PM,,-1.341,,,,,
4424,01/09/2024 07:00:00 PM,,-1.341,,,,,
4425,01/09/2024 08:00:00 PM,,-1.341,,,,,
4426,01/09/2024 09:00:00 PM,,-1.341,,,,,
4427,01/09/2024 10:00:00 PM,,-1.341,,,,,
4428,01/09/2024 11:00:00 PM,,-1.341,,,,,
4429,01/10/2024 12:00:00 AM,,-1.341,,,,,
4430,01/10/2024 01:00:00 AM,,-1.341,,,,,
4431,01/10/2024 02:00:00 AM,,-1.341,,,,,
4432,01/10/2024 03:00:00 AM,,-1.341,,,,,
4433,01/10/2024 04:00:00 AM,,-1.341,,,,,
4434,01/10/2024 05:00:00 AM,,-1.341,,,,,
4435,01/10/2024 06:00:00 AM,,-1.341,,,,,
4436,01/10/2024 07:00:00 AM,,-1.341,,,,,
4437,01/10/2024 08:00:00 AM,,-1.341,,,,,
4438,01/10/2024 09:00:00 AM,,-1.341,,,,,
4439,01/10/2024 10:00:00 AM,,-1.341,,,,,
4440,01/10/2024 11:00:00 AM,,-1.341,,,,,
4441,01/10/2024 12:00:00 PM,,-1.341,,,,,
4442,01/10/2024 01:00:00 PM,,-1.341,,,,,
4443,01/10/2024 02:00:00 PM,,-1.341,,,,,
4444,01/10/2024 03:00:00 PM,,-1.341,,,,,
4445,01/10/2024 04:00:00 PM,,-1.341,,,,,
4446,01/10/2024 05:00:00 PM,,-1.341,,,,,
4447,01/10/2024 06:00:00 PM,,-1.228,,,,,
4448,01/10/2024 07:00:00 PM,,-1.341,,,,,
4449,01/10/2024 08:00:00 PM,,-1.228,,,,,
4450,01/10/2024 09:00:00 PM,,-1.228,,,,,
4451,01/10/2024 10:00:00 PM,,-1.228,,,,,
4452,01/10/2024 11:00:00 PM,,-1.341,,,,,
4453,01/11/2024 12:00:00 AM,,-1.228,,,,,
4454,01/11/2024 01:00:00 AM,,-1.228,,,,,
4455,01/11/2024 02:00:00 AM,,-1.228,,,,,
4456,01/11/2024 03:00:00 AM,,-1.228,,,,,
4457,01/11/2024 04:00:00 AM,,-1.228,,,,,
4458,01/11/2024 05:00:00 AM,,-1.228,,,,,
4459,01/11/2024 06:00:00 AM,,-1.228,,,,,
4460,01/11/2024 07:00:00 AM,,-1.228,,,,,
4461,01/11/2024 08:00:00 AM,,-1.341,,,,,
4462,01/11/2024 09:00:00 AM,,-1.341,,,,,
4463,01/11/2024 10:00:00 AM,,-1.228,,,,,
4464,01/11/2024 11:00:00 AM,,-1.228,,,,,
4465,01/11/2024 12:00:00 PM,,-1.228,,,,,
4466,01/11/2024 01:00:00 PM,,-1.228,,,,,
4467,01/11/2024 02:00:00 PM,,-1.228,,,,,
4468,01/11/2024 03:00:00 PM,,-1.228,,,,,
4469,01/11/2024 04:00:00 PM,,-1.341,,,,,
4470,01/11/2024 05:00:00 PM,,-1.228,,,,,
4471,01/11/2024 06:00:00 PM,,-1.228,,,,,
4472,01/11/2024 07:00:00 PM,,-1.228,,,,,
4473,01/11/2024 08:00:00 PM,,-1.228,,,,,
4474,01/11/2024 09:00:00 PM,,-1.341,,,,,
4475,01/11/2024 10:00:00 PM,,-1.341,,,,,
4476,01/11/2024 11:00:00 PM,,-1.228,,,,,
4477,01/12/2024 12:00:00 AM,,-1.341,,,,,
4478,01/12/2024 01:00:00 AM,,-1.228,,,,,
4479,01/12/2024 02:00:00 AM,,-1.341,,,,,
4480,01/12/2024 03:00:00 AM,,-1.341,,,,,
4481,01/12/2024 04:00:00 AM,,-1.341,,,,,
4482,01/12/2024 05:00:00 AM,,-1.341,,,,,
4483,01/12/2024 06:00:00 AM,,-1.341,,,,,
4484,01/12/2024 07:00:00 AM,,-1.341,,,,,
4485,01/12/2024 08:00:00 AM,,-1.341,,,,,
4486,01/12/2024 09:00:00 AM,,-1.341,,,,,
4487,01/12/2024 10:00:00 AM,,-1.341,,,,,
4488,01/12/2024 11:00:00 AM,,-1.341,,,,,
4489,01/12/2024 12:00:00 PM,,-1.341,,,,,
4490,01/12/2024 01:00:00 PM,,-1.341,,,,,
4491,01/12/2024 02:00:00 PM,,-1.341,,,,,
4492,01/12/2024 03:00:00 PM,,-1.341,,,,,
4493,01/12/2024 04:00:00 PM,,-1.341,,,,,
4494,01/12/2024 05:00:00 PM,,-1.341,,,,,
4495,01/12/2024 06:00:00 PM,,-1.341,,,,,
4496,01/12/2024 07:00:00 PM,,-1.341,,,,,
4497,01/12/2024 08:00:00 PM,,-1.341,,,,,
4498,01/12/2024 09:00:00 PM,,-1.341,,,,,
4499,01/12/2024 10:00:00 PM,,-1.341,,,,,
4500,01/12/2024 11:00:00 PM,,-1.341,,,,,
4501,01/13/2024 12:00:00 AM,,-1.341,,,,,
4502,01/13/2024 01:00:00 AM,,-1.341,,,,,
4503,01/13/2024 02:00:00 AM,,-1.341,,,,,
4504,01/13/2024 03:00:00 AM,,-1.341,,,,,
4505,01/13/2024 04:00:00 AM,,-1.341,,,,,
4506,01/13/2024 05:00:00 AM,,-1.341,,,,,
4507,01/13/2024 06:00:00 AM,,-1.341,,,,,
4508,01/13/2024 07:00:00 AM,,-1.341,,,,,
4509,01/13/2024 08:00:00 AM,,-1.341,,,,,
4510,01/13/2024 09:00:00 AM,,-1.341,,,,,
4511,01/13/2024 10:00:00 AM,,-1.341,,,,,
4512,01/13/2024 11:00:00 AM,,-1.341,,,,,
4513,01/13/2024 12:00:00 PM,,-1.341,,,,,
4514,01/13/2024 01:00:00 PM,,-1.341,,,,,
4515,01/13/2024 02:00:00 PM,,-1.341,,,,,
4516,01/13/2024 03:00:00 PM,,-1.341,,,,,
4517,01/13/2024 04:00:00 PM,,-1.341,,,,,
4518,01/13/2024 05:00:00 PM,,-1.341,,,,,
4519,01/13/2024 06:00:00 PM,,-1.341,,,,,
4520,01/13/2024 07:00:00 PM,,-1.341,,,,,
4521,01/13/2024 08:00:00 PM,,-1.456,,,,,
4522,01/13/2024 09:00:00 PM,,-1.456,,,,,
4523,01/13/2024 10:00:00 PM,,-1.456,,,,,
4524,01/13/2024 11:00:00 PM,,-1.456,,,,,
4525,01/14/2024 12:00:00 AM,,-1.456,,,,,
4526,01/14/2024 01:00:00 AM,,-1.456,,,,,
