"Plot Title: 10662647"
"#","Date Time, GMT+06:00","Abs Pres, kPa (LGR S/N: 10662647, SEN S/N: 10662647)","Temp, °C (LGR S/N: 10662647, SEN S/N: 10662647)","Coupler Detached (LGR S/N: 10662647)","Coupler Attached (LGR S/N: 10662647)","Host Connected (LGR S/N: 10662647)","Stopped (LGR S/N: 10662647)","End Of File (LGR S/N: 10662647)"
5688,03/02/2024 11:00:00 AM,149.598,-2.610,,,,,
5689,03/02/2024 12:00:00 PM,149.585,-2.610,,,,,
5690,03/02/2024 01:00:00 PM,149.578,-2.494,,,,,
5691,03/02/2024 02:00:00 PM,149.578,-2.494,,,,,
5692,03/02/2024 03:00:00 PM,149.572,-2.610,,,,,
5693,03/02/2024 04:00:00 PM,149.565,-2.494,,,,,
5694,03/02/2024 05:00:00 PM,149.565,-2.494,,,,,
5695,03/02/2024 06:00:00 PM,149.578,-2.494,,,,,
5696,03/02/2024 07:00:00 PM,149.565,-2.494,,,,,
5697,03/02/2024 08:00:00 PM,149.565,-2.494,,,,,
5698,03/02/2024 09:00:00 PM,149.552,-2.494,,,,,
5699,03/02/2024 10:00:00 PM,149.578,-2.494,,,,,
5700,03/02/2024 11:00:00 PM,149.565,-2.494,,,,,
5701,03/03/2024 12:00:00 AM,149.578,-2.494,,,,,
5702,03/03/2024 01:00:00 AM,149.578,-2.494,,,,,
5703,03/03/2024 02:00:00 AM,149.578,-2.494,,,,,
5704,03/03/2024 03:00:00 AM,149.578,-2.494,,,,,
5705,03/03/2024 04:00:00 AM,149.565,-2.494,,,,,
5706,03/03/2024 05:00:00 AM,149.578,-2.494,,,,,
5707,03/03/2024 06:00:00 AM,149.565,-2.494,,,,,
5708,03/03/2024 07:00:00 AM,149.565,-2.494,,,,,
5709,03/03/2024 08:00:00 AM,149.552,-2.494,,,,,
5710,03/03/2024 09:00:00 AM,149.552,-2.494,,,,,
5711,03/03/2024 10:00:00 AM,149.552,-2.494,,,,,
5712,03/03/2024 11:00:00 AM,149.552,-2.494,,,,,
5713,03/03/2024 12:00:00 PM,149.552,-2.494,,,,,
5714,03/03/2024 01:00:00 PM,149.552,-2.494,,,,,
5715,03/03/2024 02:00:00 PM,149.565,-2.494,,,,,
5716,03/03/2024 03:00:00 PM,149.565,-2.494,,,,,
5717,03/03/2024 04:00:00 PM,149.578,-2.494,,,,,
5718,03/03/2024 05:00:00 PM,149.565,-2.494,,,,,
5719,03/03/2024 06:00:00 PM,149.578,-2.494,,,,,
5720,03/03/2024 07:00:00 PM,149.578,-2.494,,,,,
5721,03/03/2024 08:00:00 PM,149.591,-2.494,,,,,
5722,03/03/2024 09:00:00 PM,149.578,-2.494,,,,,
5723,03/03/2024 10:00:00 PM,149.591,-2.494,,,,,
5724,03/03/2024 11:00:00 PM,149.591,-2.494,,,,,
5725,03/04/2024 12:00:00 AM,149.591,-2.494,,,,,
5726,03/04/2024 01:00:00 AM,149.591,-2.494,,,,,
5727,03/04/2024 02:00:00 AM,149.604,-2.494,,,,,
5728,03/04/2024 03:00:00 AM,149.617,-2.494,,,,,
5729,03/04/2024 04:00:00 AM,149.623,-2.377,,,,,
5730,03/04/2024 05:00:00 AM,149.610,-2.377,,,,,
5731,03/04/2024 06:00:00 AM,149.636,-2.377,,,,,
5732,03/04/2024 07:00:00 AM,149.623,-2.377,,,,,
5733,03/04/2024 08:00:00 AM,149.623,-2.377,,,,,
5734,03/04/2024 09:00:00 AM,149.636,-2.377,,,,,
5735,03/04/2024 10:00:00 AM,149.636,-2.377,,,,,
5736,03/04/2024 11:00:00 AM,149.636,-2.377,,,,,
5737,03/04/2024 12:00:00 PM,149.649,-2.377,,,,,
5738,03/04/2024 01:00:00 PM,149.662,-2.377,,,,,
5739,03/04/2024 02:00:00 PM,149.649,-2.377,,,,,
5740,03/04/2024 03:00:00 PM,149.662,-2.377,,,,,
5741,03/04/2024 04:00:00 PM,149.675,-2.377,,,,,
5742,03/04/2024 05:00:00 PM,149.688,-2.377,,,,,
5743,03/04/2024 06:00:00 PM,149.688,-2.377,,,,,
5744,03/04/2024 07:00:00 PM,149.688,-2.377,,,,,
5745,03/04/2024 08:00:00 PM,149.701,-2.377,,,,,
5746,03/04/2024 09:00:00 PM,149.688,-2.377,,,,,
5747,03/04/2024 10:00:00 PM,149.688,-2.377,,,,,
5748,03/04/2024 11:00:00 PM,149.688,-2.377,,,,,
5749,03/05/2024 12:00:00 AM,149.707,-2.261,,,,,
5750,03/05/2024 01:00:00 AM,149.694,-2.261,,,,,
5751,03/05/2024 02:00:00 AM,149.707,-2.261,,,,,
5752,03/05/2024 03:00:00 AM,149.707,-2.261,,,,,
5753,03/05/2024 04:00:00 AM,149.707,-2.261,,,,,
5754,03/05/2024 05:00:00 AM,149.707,-2.261,,,,,
5755,03/05/2024 06:00:00 AM,149.707,-2.261,,,,,
5756,03/05/2024 07:00:00 AM,149.720,-2.261,,,,,
5757,03/05/2024 08:00:00 AM,149.720,-2.261,,,,,
5758,03/05/2024 09:00:00 AM,149.733,-2.261,,,,,
5759,03/05/2024 10:00:00 AM,149.733,-2.261,,,,,
5760,03/05/2024 11:00:00 AM,149.733,-2.261,,,,,
5761,03/05/2024 12:00:00 PM,149.746,-2.261,,,,,
5762,03/05/2024 01:00:00 PM,149.733,-2.261,,,,,
5763,03/05/2024 02:00:00 PM,149.733,-2.261,,,,,
5764,03/05/2024 03:00:00 PM,149.746,-2.261,,,,,
5765,03/05/2024 04:00:00 PM,149.752,-2.145,,,,,
5766,03/05/2024 05:00:00 PM,149.752,-2.145,,,,,
5767,03/05/2024 06:00:00 PM,149.752,-2.145,,,,,
5768,03/05/2024 07:00:00 PM,149.765,-2.145,,,,,
5769,03/05/2024 08:00:00 PM,149.765,-2.145,,,,,
5770,03/05/2024 09:00:00 PM,149.765,-2.145,,,,,
5771,03/05/2024 10:00:00 PM,149.778,-2.145,,,,,
5772,03/05/2024 11:00:00 PM,149.778,-2.145,,,,,
5773,03/06/2024 12:00:00 AM,149.791,-2.145,,,,,
5774,03/06/2024 01:00:00 AM,149.778,-2.145,,,,,
5775,03/06/2024 02:00:00 AM,149.791,-2.145,,,,,
5776,03/06/2024 03:00:00 AM,149.791,-2.145,,,,,
5777,03/06/2024 04:00:00 AM,149.791,-2.145,,,,,
5778,03/06/2024 05:00:00 AM,149.804,-2.145,,,,,
5779,03/06/2024 06:00:00 AM,149.804,-2.145,,,,,
5780,03/06/2024 07:00:00 AM,149.817,-2.145,,,,,
5781,03/06/2024 08:00:00 AM,149.817,-2.145,,,,,
5782,03/06/2024 09:00:00 AM,149.804,-2.145,,,,,
5783,03/06/2024 10:00:00 AM,149.804,-2.145,,,,,
5784,03/06/2024 11:00:00 AM,149.823,-2.030,,,,,
5785,03/06/2024 12:00:00 PM,149.823,-2.030,,,,,
5786,03/06/2024 01:00:00 PM,149.823,-2.030,,,,,
5787,03/06/2024 02:00:00 PM,149.823,-2.030,,,,,
5788,03/06/2024 03:00:00 PM,149.836,-2.030,,,,,
5789,03/06/2024 04:00:00 PM,149.823,-2.030,,,,,
5790,03/06/2024 05:00:00 PM,149.836,-2.030,,,,,
5791,03/06/2024 06:00:00 PM,149.862,-2.030,,,,,
5792,03/06/2024 07:00:00 PM,149.862,-2.030,,,,,
5793,03/06/2024 08:00:00 PM,149.862,-2.030,,,,,
5794,03/06/2024 09:00:00 PM,149.862,-2.030,,,,,
5795,03/06/2024 10:00:00 PM,149.875,-2.030,,,,,
5796,03/06/2024 11:00:00 PM,149.862,-2.030,,,,,
5797,03/07/2024 12:00:00 AM,149.875,-2.030,,,,,
5798,03/07/2024 01:00:00 AM,149.875,-2.030,,,,,
5799,03/07/2024 02:00:00 AM,149.888,-2.030,,,,,
5800,03/07/2024 03:00:00 AM,149.875,-2.030,,,,,
5801,03/07/2024 04:00:00 AM,149.888,-2.030,,,,,
5802,03/07/2024 05:00:00 AM,149.888,-2.030,,,,,
5803,03/07/2024 06:00:00 AM,149.902,-2.030,,,,,
5804,03/07/2024 07:00:00 AM,149.902,-2.030,,,,,
5805,03/07/2024 08:00:00 AM,149.902,-2.030,,,,,
5806,03/07/2024 09:00:00 AM,149.920,-1.914,,,,,
5807,03/07/2024 10:00:00 AM,149.920,-1.914,,,,,
5808,03/07/2024 11:00:00 AM,149.920,-1.914,,,,,
5809,03/07/2024 12:00:00 PM,149.920,-1.914,,,,,
5810,03/07/2024 01:00:00 PM,149.920,-1.914,,,,,
5811,03/07/2024 02:00:00 PM,149.920,-1.914,,,,,
5812,03/07/2024 03:00:00 PM,149.933,-1.914,,,,,
5813,03/07/2024 04:00:00 PM,149.933,-1.914,,,,,
5814,03/07/2024 05:00:00 PM,149.933,-1.914,,,,,
5815,03/07/2024 06:00:00 PM,149.920,-1.914,,,,,
5816,03/07/2024 07:00:00 PM,149.946,-1.914,,,,,
5817,03/07/2024 08:00:00 PM,149.960,-1.914,,,,,
5818,03/07/2024 09:00:00 PM,149.946,-1.914,,,,,
5819,03/07/2024 10:00:00 PM,149.960,-1.914,,,,,
5820,03/07/2024 11:00:00 PM,149.960,-1.914,,,,,
5821,03/08/2024 12:00:00 AM,149.960,-1.914,,,,,
5822,03/08/2024 01:00:00 AM,149.960,-1.914,,,,,
5823,03/08/2024 02:00:00 AM,149.973,-1.914,,,,,
5824,03/08/2024 03:00:00 AM,149.973,-1.914,,,,,
5825,03/08/2024 04:00:00 AM,149.973,-1.914,,,,,
5826,03/08/2024 05:00:00 AM,149.986,-1.914,,,,,
5827,03/08/2024 06:00:00 AM,149.999,-1.914,,,,,
5828,03/08/2024 07:00:00 AM,150.012,-1.914,,,,,
5829,03/08/2024 08:00:00 AM,150.012,-1.914,,,,,
5830,03/08/2024 09:00:00 AM,150.012,-1.914,,,,,
5831,03/08/2024 10:00:00 AM,150.012,-1.914,,,,,
5832,03/08/2024 11:00:00 AM,150.025,-1.914,,,,,
5833,03/08/2024 12:00:00 PM,150.012,-1.914,,,,,
5834,03/08/2024 01:00:00 PM,149.999,-1.914,,,,,
5835,03/08/2024 02:00:00 PM,150.012,-1.914,,,,,
5836,03/08/2024 03:00:00 PM,149.999,-1.914,,,,,
5837,03/08/2024 04:00:00 PM,149.999,-1.914,,,,,
5838,03/08/2024 05:00:00 PM,150.012,-1.914,,,,,
5839,03/08/2024 06:00:00 PM,150.012,-1.914,,,,,
5840,03/08/2024 07:00:00 PM,150.025,-1.914,,,,,
5841,03/08/2024 08:00:00 PM,150.025,-1.914,,,,,
5842,03/08/2024 09:00:00 PM,150.025,-1.914,,,,,
5843,03/08/2024 10:00:00 PM,150.038,-1.914,,,,,
5844,03/08/2024 11:00:00 PM,150.051,-1.914,,,,,
5845,03/09/2024 12:00:00 AM,150.051,-1.914,,,,,
5846,03/09/2024 01:00:00 AM,150.051,-1.914,,,,,
5847,03/09/2024 02:00:00 AM,150.051,-1.914,,,,,
5848,03/09/2024 03:00:00 AM,150.064,-1.914,,,,,
5849,03/09/2024 04:00:00 AM,150.077,-1.914,,,,,
5850,03/09/2024 05:00:00 AM,150.064,-1.914,,,,,
5851,03/09/2024 06:00:00 AM,150.083,-1.799,,,,,
5852,03/09/2024 07:00:00 AM,150.083,-1.799,,,,,
5853,03/09/2024 08:00:00 AM,150.083,-1.799,,,,,
5854,03/09/2024 09:00:00 AM,150.083,-1.799,,,,,
5855,03/09/2024 10:00:00 AM,150.070,-1.799,,,,,
5856,03/09/2024 11:00:00 AM,150.083,-1.799,,,,,
5857,03/09/2024 12:00:00 PM,150.083,-1.799,,,,,
5858,03/09/2024 01:00:00 PM,150.070,-1.799,,,,,
5859,03/09/2024 02:00:00 PM,150.070,-1.799,,,,,
5860,03/09/2024 03:00:00 PM,150.070,-1.799,,,,,
5861,03/09/2024 04:00:00 PM,150.070,-1.799,,,,,
5862,03/09/2024 05:00:00 PM,150.070,-1.799,,,,,
5863,03/09/2024 06:00:00 PM,150.070,-1.799,,,,,
5864,03/09/2024 07:00:00 PM,150.070,-1.799,,,,,
5865,03/09/2024 08:00:00 PM,150.057,-1.799,,,,,
5866,03/09/2024 09:00:00 PM,150.070,-1.799,,,,,
5867,03/09/2024 10:00:00 PM,150.083,-1.799,,,,,
5868,03/09/2024 11:00:00 PM,150.070,-1.799,,,,,
5869,03/10/2024 12:00:00 AM,150.057,-1.799,,,,,
5870,03/10/2024 01:00:00 AM,150.070,-1.799,,,,,
5871,03/10/2024 02:00:00 AM,150.070,-1.799,,,,,
5872,03/10/2024 03:00:00 AM,150.070,-1.799,,,,,
5873,03/10/2024 04:00:00 AM,150.083,-1.799,,,,,
5874,03/10/2024 05:00:00 AM,150.070,-1.799,,,,,
5875,03/10/2024 06:00:00 AM,150.083,-1.799,,,,,
5876,03/10/2024 07:00:00 AM,150.070,-1.799,,,,,
5877,03/10/2024 08:00:00 AM,150.083,-1.799,,,,,
5878,03/10/2024 09:00:00 AM,150.070,-1.799,,,,,
5879,03/10/2024 10:00:00 AM,150.070,-1.799,,,,,
5880,03/10/2024 11:00:00 AM,150.057,-1.799,,,,,
5881,03/10/2024 12:00:00 PM,150.070,-1.799,,,,,
5882,03/10/2024 01:00:00 PM,150.057,-1.799,,,,,
5883,03/10/2024 02:00:00 PM,150.057,-1.799,,,,,
5884,03/10/2024 03:00:00 PM,150.044,-1.799,,,,,
5885,03/10/2024 04:00:00 PM,150.057,-1.799,,,,,
5886,03/10/2024 05:00:00 PM,150.044,-1.799,,,,,
5887,03/10/2024 06:00:00 PM,150.044,-1.799,,,,,
5888,03/10/2024 07:00:00 PM,150.044,-1.799,,,,,
5889,03/10/2024 08:00:00 PM,150.044,-1.799,,,,,
5890,03/10/2024 09:00:00 PM,150.031,-1.799,,,,,
5891,03/10/2024 10:00:00 PM,150.044,-1.799,,,,,
5892,03/10/2024 11:00:00 PM,150.057,-1.799,,,,,
5893,03/11/2024 12:00:00 AM,150.044,-1.799,,,,,
5894,03/11/2024 01:00:00 AM,150.057,-1.799,,,,,
5895,03/11/2024 02:00:00 AM,150.070,-1.799,,,,,
5896,03/11/2024 03:00:00 AM,150.070,-1.799,,,,,
5897,03/11/2024 04:00:00 AM,150.083,-1.799,,,,,
5898,03/11/2024 05:00:00 AM,150.083,-1.799,,,,,
5899,03/11/2024 06:00:00 AM,150.083,-1.799,,,,,
5900,03/11/2024 07:00:00 AM,150.070,-1.799,,,,,
5901,03/11/2024 08:00:00 AM,150.057,-1.799,,,,,
5902,03/11/2024 09:00:00 AM,150.057,-1.799,,,,,
5903,03/11/2024 10:00:00 AM,150.057,-1.799,,,,,
5904,03/11/2024 11:00:00 AM,150.044,-1.799,,,,,
5905,03/11/2024 12:00:00 PM,150.044,-1.799,,,,,
5906,03/11/2024 01:00:00 PM,150.044,-1.799,,,,,
5907,03/11/2024 02:00:00 PM,150.049,-1.684,,,,,
5908,03/11/2024 03:00:00 PM,150.062,-1.684,,,,,
5909,03/11/2024 04:00:00 PM,150.049,-1.684,,,,,
5910,03/11/2024 05:00:00 PM,150.049,-1.684,,,,,
5911,03/11/2024 06:00:00 PM,150.049,-1.684,,,,,
5912,03/11/2024 07:00:00 PM,150.062,-1.684,,,,,
5913,03/11/2024 08:00:00 PM,150.062,-1.684,,,,,
5914,03/11/2024 09:00:00 PM,150.049,-1.684,,,,,
5915,03/11/2024 10:00:00 PM,150.049,-1.684,,,,,
5916,03/11/2024 11:00:00 PM,150.049,-1.684,,,,,
5917,03/12/2024 12:00:00 AM,150.036,-1.684,,,,,
5918,03/12/2024 01:00:00 AM,150.049,-1.684,,,,,
5919,03/12/2024 02:00:00 AM,150.049,-1.684,,,,,
5920,03/12/2024 03:00:00 AM,150.049,-1.684,,,,,
5921,03/12/2024 04:00:00 AM,150.036,-1.684,,,,,
5922,03/12/2024 05:00:00 AM,150.023,-1.684,,,,,
5923,03/12/2024 06:00:00 AM,150.023,-1.684,,,,,
5924,03/12/2024 07:00:00 AM,150.010,-1.684,,,,,
5925,03/12/2024 08:00:00 AM,150.036,-1.684,,,,,
5926,03/12/2024 09:00:00 AM,150.036,-1.684,,,,,
5927,03/12/2024 10:00:00 AM,150.036,-1.684,,,,,
5928,03/12/2024 11:00:00 AM,150.023,-1.684,,,,,
5929,03/12/2024 12:00:00 PM,150.023,-1.684,,,,,
5930,03/12/2024 01:00:00 PM,150.023,-1.684,,,,,
5931,03/12/2024 02:00:00 PM,150.023,-1.684,,,,,
5932,03/12/2024 03:00:00 PM,150.023,-1.684,,,,,
5933,03/12/2024 04:00:00 PM,150.010,-1.684,,,,,
5934,03/12/2024 05:00:00 PM,150.036,-1.684,,,,,
5935,03/12/2024 06:00:00 PM,150.036,-1.684,,,,,
5936,03/12/2024 07:00:00 PM,150.036,-1.684,,,,,
5937,03/12/2024 08:00:00 PM,150.036,-1.684,,,,,
5938,03/12/2024 09:00:00 PM,150.049,-1.684,,,,,
5939,03/12/2024 10:00:00 PM,150.036,-1.684,,,,,
5940,03/12/2024 11:00:00 PM,150.023,-1.684,,,,,
5941,03/13/2024 12:00:00 AM,150.023,-1.684,,,,,
5942,03/13/2024 01:00:00 AM,150.023,-1.684,,,,,
5943,03/13/2024 02:00:00 AM,150.036,-1.684,,,,,
5944,03/13/2024 03:00:00 AM,150.036,-1.684,,,,,
5945,03/13/2024 04:00:00 AM,150.029,-1.570,,,,,
5946,03/13/2024 05:00:00 AM,150.029,-1.570,,,,,
5947,03/13/2024 06:00:00 AM,150.016,-1.570,,,,,
5948,03/13/2024 07:00:00 AM,150.029,-1.570,,,,,
5949,03/13/2024 08:00:00 AM,150.016,-1.570,,,,,
5950,03/13/2024 09:00:00 AM,150.003,-1.570,,,,,
5951,03/13/2024 10:00:00 AM,150.016,-1.570,,,,,
5952,03/13/2024 11:00:00 AM,150.029,-1.570,,,,,
5953,03/13/2024 12:00:00 PM,150.016,-1.570,,,,,
5954,03/13/2024 01:00:00 PM,150.029,-1.570,,,,,
5955,03/13/2024 02:00:00 PM,150.029,-1.570,,,,,
5956,03/13/2024 03:00:00 PM,150.042,-1.570,,,,,
5957,03/13/2024 04:00:00 PM,150.042,-1.570,,,,,
5958,03/13/2024 05:00:00 PM,150.055,-1.570,,,,,
5959,03/13/2024 06:00:00 PM,150.055,-1.570,,,,,
5960,03/13/2024 07:00:00 PM,150.068,-1.570,,,,,
5961,03/13/2024 08:00:00 PM,150.068,-1.570,,,,,
5962,03/13/2024 09:00:00 PM,150.068,-1.570,,,,,
5963,03/13/2024 10:00:00 PM,150.068,-1.570,,,,,
5964,03/13/2024 11:00:00 PM,150.068,-1.570,,,,,
5965,03/14/2024 12:00:00 AM,150.068,-1.570,,,,,
5966,03/14/2024 01:00:00 AM,150.081,-1.570,,,,,
5967,03/14/2024 02:00:00 AM,150.081,-1.570,,,,,
5968,03/14/2024 03:00:00 AM,150.081,-1.570,,,,,
5969,03/14/2024 04:00:00 AM,150.081,-1.570,,,,,
5970,03/14/2024 05:00:00 AM,150.081,-1.570,,,,,
5971,03/14/2024 06:00:00 AM,150.094,-1.570,,,,,
5972,03/14/2024 07:00:00 AM,150.094,-1.570,,,,,
5973,03/14/2024 08:00:00 AM,150.113,-1.456,,,,,
5974,03/14/2024 09:00:00 AM,150.100,-1.456,,,,,
5975,03/14/2024 10:00:00 AM,150.100,-1.456,,,,,
5976,03/14/2024 11:00:00 AM,150.113,-1.456,,,,,
5977,03/14/2024 12:00:00 PM,150.113,-1.456,,,,,
5978,03/14/2024 01:00:00 PM,150.113,-1.456,,,,,
5979,03/14/2024 02:00:00 PM,150.113,-1.456,,,,,
5980,03/14/2024 03:00:00 PM,150.126,-1.456,,,,,
5981,03/14/2024 04:00:00 PM,150.139,-1.456,,,,,
5982,03/14/2024 05:00:00 PM,150.139,-1.456,,,,,
5983,03/14/2024 06:00:00 PM,150.139,-1.456,,,,,
5984,03/14/2024 07:00:00 PM,150.152,-1.456,,,,,
5985,03/14/2024 08:00:00 PM,150.139,-1.456,,,,,
5986,03/14/2024 09:00:00 PM,150.139,-1.456,,,,,
5987,03/14/2024 10:00:00 PM,150.152,-1.456,,,,,
5988,03/14/2024 11:00:00 PM,150.152,-1.456,,,,,
5989,03/15/2024 12:00:00 AM,150.152,-1.456,,,,,
5990,03/15/2024 01:00:00 AM,150.165,-1.456,,,,,
5991,03/15/2024 02:00:00 AM,150.152,-1.456,,,,,
5992,03/15/2024 03:00:00 AM,150.152,-1.456,,,,,
5993,03/15/2024 04:00:00 AM,150.165,-1.456,,,,,
5994,03/15/2024 05:00:00 AM,150.165,-1.456,,,,,
5995,03/15/2024 06:00:00 AM,150.152,-1.456,,,,,
5996,03/15/2024 07:00:00 AM,150.139,-1.456,,,,,
5997,03/15/2024 08:00:00 AM,150.152,-1.456,,,,,
5998,03/15/2024 09:00:00 AM,150.152,-1.456,,,,,
5999,03/15/2024 10:00:00 AM,150.145,-1.341,,,,,
6000,03/15/2024 11:00:00 AM,150.145,-1.341,,,,,
6001,03/15/2024 12:00:00 PM,150.145,-1.341,,,,,
6002,03/15/2024 01:00:00 PM,150.158,-1.341,,,,,
6003,03/15/2024 02:00:00 PM,150.145,-1.341,,,,,
6004,03/15/2024 03:00:00 PM,150.145,-1.341,,,,,
6005,03/15/2024 04:00:00 PM,150.145,-1.341,,,,,
6006,03/15/2024 05:00:00 PM,150.145,-1.341,,,,,
6007,03/15/2024 06:00:00 PM,150.145,-1.341,,,,,
6008,03/15/2024 07:00:00 PM,150.145,-1.341,,,,,
6009,03/15/2024 08:00:00 PM,150.145,-1.341,,,,,
6010,03/15/2024 09:00:00 PM,150.145,-1.341,,,,,
6011,03/15/2024 10:00:00 PM,150.145,-1.341,,,,,
6012,03/15/2024 11:00:00 PM,150.132,-1.341,,,,,
6013,03/16/2024 12:00:00 AM,150.145,-1.341,,,,,
6014,03/16/2024 01:00:00 AM,150.145,-1.341,,,,,
6015,03/16/2024 02:00:00 AM,150.145,-1.341,,,,,
6016,03/16/2024 03:00:00 AM,150.145,-1.341,,,,,
6017,03/16/2024 04:00:00 AM,150.158,-1.341,,,,,
6018,03/16/2024 05:00:00 AM,150.158,-1.341,,,,,
6019,03/16/2024 06:00:00 AM,150.158,-1.341,,,,,
6020,03/16/2024 07:00:00 AM,150.171,-1.341,,,,,
6021,03/16/2024 08:00:00 AM,150.158,-1.341,,,,,
6022,03/16/2024 09:00:00 AM,150.151,-1.228,,,,,
6023,03/16/2024 10:00:00 AM,150.151,-1.228,,,,,
6024,03/16/2024 11:00:00 AM,150.151,-1.228,,,,,
6025,03/16/2024 12:00:00 PM,150.138,-1.228,,,,,
6026,03/16/2024 01:00:00 PM,150.124,-1.228,,,,,
6027,03/16/2024 02:00:00 PM,150.124,-1.228,,,,,
6028,03/16/2024 03:00:00 PM,150.124,-1.228,,,,,
6029,03/16/2024 04:00:00 PM,150.138,-1.228,,,,,
6030,03/16/2024 05:00:00 PM,150.124,-1.228,,,,,
6031,03/16/2024 06:00:00 PM,150.138,-1.228,,,,,
6032,03/16/2024 07:00:00 PM,150.138,-1.228,,,,,
6033,03/16/2024 08:00:00 PM,150.151,-1.228,,,,,
6034,03/16/2024 09:00:00 PM,150.164,-1.228,,,,,
6035,03/16/2024 10:00:00 PM,150.177,-1.228,,,,,
6036,03/16/2024 11:00:00 PM,150.164,-1.228,,,,,
6037,03/17/2024 12:00:00 AM,150.177,-1.228,,,,,
6038,03/17/2024 01:00:00 AM,150.177,-1.228,,,,,
6039,03/17/2024 02:00:00 AM,150.177,-1.228,,,,,
6040,03/17/2024 03:00:00 AM,150.177,-1.228,,,,,
6041,03/17/2024 04:00:00 AM,150.177,-1.228,,,,,
6042,03/17/2024 05:00:00 AM,150.177,-1.228,,,,,
6043,03/17/2024 06:00:00 AM,150.177,-1.228,,,,,
6044,03/17/2024 07:00:00 AM,150.177,-1.228,,,,,
6045,03/17/2024 08:00:00 AM,150.169,-1.114,,,,,
6046,03/17/2024 09:00:00 AM,150.196,-1.114,,,,,
6047,03/17/2024 10:00:00 AM,150.196,-1.114,,,,,
6048,03/17/2024 11:00:00 AM,150.182,-1.114,,,,,
6049,03/17/2024 12:00:00 PM,150.196,-1.114,,,,,
6050,03/17/2024 01:00:00 PM,150.196,-1.114,,,,,
6051,03/17/2024 02:00:00 PM,150.196,-1.114,,,,,
6052,03/17/2024 03:00:00 PM,150.182,-1.114,,,,,
6053,03/17/2024 04:00:00 PM,150.182,-1.114,,,,,
6054,03/17/2024 05:00:00 PM,150.182,-1.114,,,,,
6055,03/17/2024 06:00:00 PM,150.169,-1.114,,,,,
6056,03/17/2024 07:00:00 PM,150.169,-1.114,,,,,
6057,03/17/2024 08:00:00 PM,150.182,-1.114,,,,,
6058,03/17/2024 09:00:00 PM,150.196,-1.114,,,,,
6059,03/17/2024 10:00:00 PM,150.196,-1.114,,,,,
6060,03/17/2024 11:00:00 PM,150.196,-1.114,,,,,
6061,03/18/2024 12:00:00 AM,150.209,-1.114,,,,,
6062,03/18/2024 01:00:00 AM,150.196,-1.114,,,,,
6063,03/18/2024 02:00:00 AM,150.209,-1.114,,,,,
6064,03/18/2024 03:00:00 AM,150.209,-1.114,,,,,
6065,03/18/2024 04:00:00 AM,150.222,-1.114,,,,,
6066,03/18/2024 05:00:00 AM,150.222,-1.114,,,,,
6067,03/18/2024 06:00:00 AM,150.227,-1.001,,,,,
6068,03/18/2024 07:00:00 AM,150.227,-1.001,,,,,
6069,03/18/2024 08:00:00 AM,150.240,-1.001,,,,,
6070,03/18/2024 09:00:00 AM,150.240,-1.001,,,,,
6071,03/18/2024 10:00:00 AM,150.240,-1.001,,,,,
6072,03/18/2024 11:00:00 AM,150.227,-1.001,,,,,
6073,03/18/2024 12:00:00 PM,150.201,-1.001,,,,,
6074,03/18/2024 01:00:00 PM,150.201,-1.001,,,,,
6075,03/18/2024 02:00:00 PM,150.214,-1.001,,,,,
6076,03/18/2024 03:00:00 PM,150.214,-1.001,,,,,
6077,03/18/2024 04:00:00 PM,150.240,-1.001,,,,,
6078,03/18/2024 05:00:00 PM,150.227,-1.001,,,,,
6079,03/18/2024 06:00:00 PM,150.240,-1.001,,,,,
6080,03/18/2024 07:00:00 PM,150.253,-1.001,,,,,
6081,03/18/2024 08:00:00 PM,150.267,-1.001,,,,,
6082,03/18/2024 09:00:00 PM,150.267,-1.001,,,,,
6083,03/18/2024 10:00:00 PM,150.253,-1.001,,,,,
6084,03/18/2024 11:00:00 PM,150.280,-1.001,,,,,
6085,03/19/2024 12:00:00 AM,150.267,-1.001,,,,,
6086,03/19/2024 01:00:00 AM,150.293,-1.001,,,,,
6087,03/19/2024 02:00:00 AM,150.293,-1.001,,,,,
6088,03/19/2024 03:00:00 AM,150.306,-1.001,,,,,
6089,03/19/2024 04:00:00 AM,150.306,-1.001,,,,,
6090,03/19/2024 05:00:00 AM,150.345,-1.001,,,,,
6091,03/19/2024 06:00:00 AM,150.345,-1.001,,,,,
6092,03/19/2024 07:00:00 AM,150.351,-0.887,,,,,
6093,03/19/2024 08:00:00 AM,150.351,-0.887,,,,,
6094,03/19/2024 09:00:00 AM,150.364,-0.887,,,,,
6095,03/19/2024 10:00:00 AM,150.351,-0.887,,,,,
6096,03/19/2024 11:00:00 AM,150.338,-0.887,,,,,
6097,03/19/2024 12:00:00 PM,150.325,-0.887,,,,,
6098,03/19/2024 01:00:00 PM,150.311,-0.887,,,,,
6099,03/19/2024 02:00:00 PM,150.298,-0.887,,,,,
6100,03/19/2024 03:00:00 PM,150.298,-0.887,,,,,
6101,03/19/2024 04:00:00 PM,150.311,-0.887,,,,,
6102,03/19/2024 05:00:00 PM,150.325,-0.887,,,,,
6103,03/19/2024 06:00:00 PM,150.325,-0.887,,,,,
6104,03/19/2024 07:00:00 PM,150.338,-0.887,,,,,
6105,03/19/2024 08:00:00 PM,150.338,-0.887,,,,,
