Plot Title: 10662647,,,,,
#,"Date Time, GMT+02:00","Abs Pres, kPa (LGR S/N: 10662647, SEN S/N: 10662647)","Temp, °C (LGR S/N: 10662647, SEN S/N: 10662647)",Coupler Detached (LGR S/N: 10662647),End Of File (LGR S/N: 10662647)
8841,07/27/2020 08:00:00 AM,68.488,2.088,,
8842,07/27/2020 09:00:00 AM,68.655,2.088,,
8843,07/27/2020 10:00:00 AM,68.572,1.872,,
8844,07/27/2020 11:00:00 AM,68.604,1.656,,
8845,07/27/2020 12:00:00 PM,68.54,1.656,,
8846,07/27/2020 01:00:00 PM,68.62,1.764,,
8847,07/27/2020 02:00:00 PM,68.495,1.439,,
8848,07/27/2020 03:00:00 PM,68.204,1.112,,
8849,07/27/2020 04:00:00 PM,68.101,1.112,,
8850,07/27/2020 05:00:00 PM,68.021,1.003,,
8851,07/27/2020 06:00:00 PM,67.925,0.784,,
8852,07/27/2020 07:00:00 PM,67.804,0.563,,
8853,07/27/2020 08:00:00 PM,67.685,0.453,,
8854,07/27/2020 09:00:00 PM,67.541,0.343,,
8855,07/27/2020 10:00:00 PM,67.435,0.232,,
8856,07/27/2020 11:00:00 PM,67.346,0.232,,
8857,07/28/2020 12:00:00 AM,67.304,0.121,,
8858,07/28/2020 01:00:00 AM,67.304,0.121,,
8859,07/28/2020 02:00:00 AM,67.291,0.121,,
8860,07/28/2020 03:00:00 AM,67.304,0.121,,
8861,07/28/2020 04:00:00 AM,67.112,0.121,,
8862,07/28/2020 05:00:00 AM,67.256,0.232,,
8863,07/28/2020 06:00:00 AM,67.294,0.674,,
8864,07/28/2020 07:00:00 AM,67.585,1.439,,
8865,07/28/2020 08:00:00 AM,68.189,2.41,,
8866,07/28/2020 09:00:00 AM,68.784,3.472,,
8867,07/28/2020 10:00:00 AM,68.849,3.049,,
8868,07/28/2020 11:00:00 AM,68.796,2.517,,
8869,07/28/2020 12:00:00 PM,68.7,1.872,,
8870,07/28/2020 01:00:00 PM,68.595,1.764,,
8871,07/28/2020 02:00:00 PM,68.719,2.088,,
8872,07/28/2020 03:00:00 PM,68.681,1.656,,
8873,07/28/2020 04:00:00 PM,68.361,1.221,,
8874,07/28/2020 05:00:00 PM,68.127,1.112,,
8875,07/28/2020 06:00:00 PM,68.008,1.003,,
8876,07/28/2020 07:00:00 PM,67.855,1.003,,
8877,07/28/2020 08:00:00 PM,67.736,0.893,,
8878,07/28/2020 09:00:00 PM,67.582,0.893,,
8879,07/28/2020 10:00:00 PM,67.502,0.784,,
8880,07/28/2020 11:00:00 PM,67.4,0.784,,
8881,07/29/2020 12:00:00 AM,67.371,0.674,,
8882,07/29/2020 01:00:00 AM,67.294,0.674,,
8883,07/29/2020 02:00:00 AM,67.23,0.674,,
8884,07/29/2020 03:00:00 AM,67.191,0.674,,
8885,07/29/2020 04:00:00 AM,67.13,0.784,,
8886,07/29/2020 05:00:00 AM,67.152,1.112,,
8887,07/29/2020 06:00:00 AM,67.424,1.656,,
8888,07/29/2020 07:00:00 AM,68.081,2.195,,
8889,07/29/2020 08:00:00 AM,68.302,1.872,,
8890,07/29/2020 09:00:00 AM,68.383,1.98,,
8891,07/29/2020 10:00:00 AM,68.632,2.195,,
8892,07/29/2020 11:00:00 AM,69.014,2.517,,
8893,07/29/2020 12:00:00 PM,69.156,2.088,,
8894,07/29/2020 01:00:00 PM,68.858,1.548,,
8895,07/29/2020 02:00:00 PM,68.855,1.439,,
8896,07/29/2020 03:00:00 PM,68.461,1.112,,
8897,07/29/2020 04:00:00 PM,68.278,1.003,,
8898,07/29/2020 05:00:00 PM,68.057,0.893,,
8899,07/29/2020 06:00:00 PM,67.858,0.674,,
8900,07/29/2020 07:00:00 PM,67.73,0.674,,
8901,07/29/2020 08:00:00 PM,67.653,0.674,,
8902,07/29/2020 09:00:00 PM,67.602,0.674,,
8903,07/29/2020 10:00:00 PM,67.512,0.674,,
8904,07/29/2020 11:00:00 PM,67.432,0.563,,
8905,07/30/2020 12:00:00 AM,67.326,0.453,,
8906,07/30/2020 01:00:00 AM,67.285,0.343,,
8907,07/30/2020 02:00:00 AM,67.246,0.343,,
8908,07/30/2020 03:00:00 AM,67.246,0.343,,
8909,07/30/2020 04:00:00 AM,67.208,0.343,,
8910,07/30/2020 05:00:00 AM,67.204,0.674,,
8911,07/30/2020 06:00:00 AM,67.248,1.33,,
8912,07/30/2020 07:00:00 AM,67.509,2.41,,
8913,07/30/2020 08:00:00 AM,67.976,3.472,,
8914,07/30/2020 09:00:00 AM,69.069,3.998,,
8915,07/30/2020 10:00:00 AM,69.404,3.155,,
8916,07/30/2020 11:00:00 AM,69.903,2.624,,
8917,07/30/2020 12:00:00 PM,69.855,2.303,,
8918,07/30/2020 01:00:00 PM,69.723,2.195,,
8919,07/30/2020 02:00:00 PM,69.522,1.872,,
8920,07/30/2020 03:00:00 PM,69.31,1.656,,
8921,07/30/2020 04:00:00 PM,69.064,1.112,,
8922,07/30/2020 05:00:00 PM,68.631,0.784,,
8923,07/30/2020 06:00:00 PM,68.333,0.674,,
8924,07/30/2020 07:00:00 PM,68.089,0.674,,
8925,07/30/2020 08:00:00 PM,67.894,0.563,,
8926,07/30/2020 09:00:00 PM,67.74,0.563,,
8927,07/30/2020 10:00:00 PM,67.599,0.563,,
8928,07/30/2020 11:00:00 PM,67.496,0.563,,
8929,07/31/2020 12:00:00 AM,67.448,0.674,,
8930,07/31/2020 01:00:00 AM,67.345,0.674,,
8931,07/31/2020 02:00:00 AM,67.294,0.674,,
8932,07/31/2020 03:00:00 AM,67.294,0.674,,
8933,07/31/2020 04:00:00 AM,67.335,0.784,,
8934,07/31/2020 05:00:00 AM,67.226,1.003,,
8935,07/31/2020 06:00:00 AM,67.341,1.439,,
8936,07/31/2020 07:00:00 AM,68.072,1.872,,
8937,07/31/2020 08:00:00 AM,69.014,2.517,,
8938,07/31/2020 09:00:00 AM,69.03,2.195,,
8939,07/31/2020 10:00:00 AM,69.448,1.98,,
8940,07/31/2020 11:00:00 AM,69.532,1.33,,
8941,07/31/2020 12:00:00 PM,69.169,1.221,,
8942,07/31/2020 01:00:00 PM,69.13,1.656,,
8943,07/31/2020 02:00:00 PM,69.163,1.439,,
8944,07/31/2020 03:00:00 PM,69.012,1.112,,
8945,07/31/2020 04:00:00 PM,69.134,0.893,,
8946,07/31/2020 05:00:00 PM,68.823,0.784,,
8947,07/31/2020 06:00:00 PM,68.541,0.784,,
8948,07/31/2020 07:00:00 PM,68.323,0.784,,
8949,07/31/2020 08:00:00 PM,68.143,0.784,,
8950,07/31/2020 09:00:00 PM,68.143,0.784,,
8951,07/31/2020 10:00:00 PM,68.291,0.563,,
8952,07/31/2020 11:00:00 PM,68.137,0.563,,
8953,08/01/2020 12:00:00 AM,68.06,0.563,,
8954,08/01/2020 01:00:00 AM,67.939,0.343,,
8955,08/01/2020 02:00:00 AM,67.932,0.121,,
8956,08/01/2020 03:00:00 AM,67.868,0.121,,
8957,08/01/2020 04:00:00 AM,67.91,0.232,,
8958,08/01/2020 05:00:00 AM,67.868,0.121,,
8959,08/01/2020 06:00:00 AM,67.926,0.343,,
8960,08/01/2020 07:00:00 AM,68.008,1.003,,
8961,08/01/2020 08:00:00 AM,68.139,1.98,,
8962,08/01/2020 09:00:00 AM,68.369,2.41,,
8963,08/01/2020 10:00:00 AM,68.59,2.517,,
8964,08/01/2020 11:00:00 AM,68.808,2.517,,
8965,08/01/2020 12:00:00 PM,69.158,2.624,,
8966,08/01/2020 01:00:00 PM,69.255,1.98,,
8967,08/01/2020 02:00:00 PM,69.169,1.656,,
8968,08/01/2020 03:00:00 PM,69.169,1.221,,
8969,08/01/2020 04:00:00 PM,69.208,0.784,,
8970,08/01/2020 05:00:00 PM,69.067,0.784,,
8971,08/01/2020 06:00:00 PM,68.952,0.784,,
8972,08/01/2020 07:00:00 PM,68.961,0.674,,
8973,08/01/2020 08:00:00 PM,68.894,0.563,,
8974,08/01/2020 09:00:00 PM,68.634,0.453,,
8975,08/01/2020 10:00:00 PM,68.545,0.453,,
8976,08/01/2020 11:00:00 PM,68.509,0.563,,
8977,08/02/2020 12:00:00 AM,68.33,0.563,,
8978,08/02/2020 01:00:00 AM,68.253,0.563,,
8979,08/02/2020 02:00:00 AM,68.15,0.563,,
8980,08/02/2020 03:00:00 AM,68.099,0.563,,
8981,08/02/2020 04:00:00 AM,68.028,0.784,,
8982,08/02/2020 05:00:00 AM,68.053,1.221,,
8983,08/02/2020 06:00:00 AM,68.136,1.872,,
8984,08/02/2020 07:00:00 AM,68.452,2.624,,
8985,08/02/2020 08:00:00 AM,68.67,2.624,,
8986,08/02/2020 09:00:00 AM,69.038,3.367,,
8987,08/02/2020 10:00:00 AM,69.447,2.837,,
8988,08/02/2020 11:00:00 AM,69.724,1.764,,
8989,08/02/2020 12:00:00 PM,69.307,1.112,,
8990,08/02/2020 01:00:00 PM,69.044,0.893,,
8991,08/02/2020 02:00:00 PM,68.804,1.003,,
8992,08/02/2020 03:00:00 PM,68.861,1.221,,
8993,08/02/2020 04:00:00 PM,68.724,0.893,,
8994,08/02/2020 05:00:00 PM,68.628,0.674,,
8995,08/02/2020 06:00:00 PM,68.483,0.563,,
8996,08/02/2020 07:00:00 PM,68.352,0.453,,
8997,08/02/2020 08:00:00 PM,68.237,0.453,,
8998,08/02/2020 09:00:00 PM,68.131,0.343,,
8999,08/02/2020 10:00:00 PM,67.977,0.343,,
9000,08/02/2020 11:00:00 PM,67.926,0.343,,
9001,08/03/2020 12:00:00 AM,67.862,0.343,,
9002,08/03/2020 01:00:00 AM,67.826,0.453,,
9003,08/03/2020 02:00:00 AM,67.711,0.453,,
9004,08/03/2020 03:00:00 AM,67.688,0.563,,
9005,08/03/2020 04:00:00 AM,67.663,0.563,,
9006,08/03/2020 05:00:00 AM,67.685,0.893,,
9007,08/03/2020 06:00:00 AM,67.63,1.221,,
9008,08/03/2020 07:00:00 AM,67.77,1.656,,
9009,08/03/2020 08:00:00 AM,67.831,1.98,,
9010,08/03/2020 09:00:00 AM,68.17,2.624,,
9011,08/03/2020 10:00:00 AM,68.167,2.517,,
9012,08/03/2020 11:00:00 AM,68.26,2.624,,
9013,08/03/2020 12:00:00 PM,68.641,2.943,,
9014,08/03/2020 01:00:00 PM,68.382,2.41,,
9015,08/03/2020 02:00:00 PM,68.402,1.764,,
9016,08/03/2020 03:00:00 PM,68.239,1.439,,
9017,08/03/2020 04:00:00 PM,68.166,1.112,,
9018,08/03/2020 05:00:00 PM,67.925,0.784,,
9019,08/03/2020 06:00:00 PM,67.832,0.674,,
9020,08/03/2020 07:00:00 PM,67.704,0.674,,
9021,08/03/2020 08:00:00 PM,67.599,0.563,,
9022,08/03/2020 09:00:00 PM,67.506,0.453,,
9023,08/03/2020 10:00:00 PM,67.493,0.453,,
9024,08/03/2020 11:00:00 PM,67.413,0.343,,
9025,08/04/2020 12:00:00 AM,67.387,0.343,,
9026,08/04/2020 01:00:00 AM,67.323,0.343,,
9027,08/04/2020 02:00:00 AM,67.269,0.232,,
9028,08/04/2020 03:00:00 AM,67.23,0.232,,
9029,08/04/2020 04:00:00 AM,67.246,0.343,,
9030,08/04/2020 05:00:00 AM,67.297,0.784,,
9031,08/04/2020 06:00:00 AM,67.337,1.764,,
9032,08/04/2020 07:00:00 AM,67.467,2.73,,
9033,08/04/2020 08:00:00 AM,67.773,3.578,,
9034,08/04/2020 09:00:00 AM,68.379,4.102,,
9035,08/04/2020 10:00:00 AM,68.752,3.683,,
9036,08/04/2020 11:00:00 AM,68.738,2.73,,
9037,08/04/2020 12:00:00 PM,68.719,2.088,,
9038,08/04/2020 01:00:00 PM,68.614,1.98,,
9039,08/04/2020 02:00:00 PM,68.588,1.548,,
9040,08/04/2020 03:00:00 PM,68.377,1.33,,
9041,08/04/2020 04:00:00 PM,68.233,1.221,,
9042,08/04/2020 05:00:00 PM,68.137,1.003,,
9043,08/04/2020 06:00:00 PM,67.98,0.893,,
9044,08/04/2020 07:00:00 PM,67.823,0.784,,
9045,08/04/2020 08:00:00 PM,67.691,0.674,,
9046,08/04/2020 09:00:00 PM,67.627,0.674,,
9047,08/04/2020 10:00:00 PM,67.547,0.563,,
9048,08/04/2020 11:00:00 PM,67.506,0.453,,
9049,08/05/2020 12:00:00 AM,67.429,0.453,,
9050,08/05/2020 01:00:00 AM,67.387,0.343,,
9051,08/05/2020 02:00:00 AM,67.346,0.232,,
9052,08/05/2020 03:00:00 AM,67.307,0.232,,
9053,08/05/2020 04:00:00 AM,67.339,0.453,,
9054,08/05/2020 05:00:00 AM,67.38,1.003,,
9055,08/05/2020 06:00:00 AM,67.504,1.764,,
9056,08/05/2020 07:00:00 AM,68.298,2.624,,
9057,08/05/2020 08:00:00 AM,68.44,2.195,,
9058,08/05/2020 09:00:00 AM,68.537,1.98,,
9059,08/05/2020 10:00:00 AM,68.758,2.088,,
9060,08/05/2020 11:00:00 AM,68.755,1.548,,
9061,08/05/2020 12:00:00 PM,68.614,1.548,,
9062,08/05/2020 01:00:00 PM,68.694,1.656,,
9063,08/05/2020 02:00:00 PM,68.672,1.764,,
9064,08/05/2020 03:00:00 PM,68.499,1.548,,
9065,08/05/2020 04:00:00 PM,68.361,1.221,,
9066,08/05/2020 05:00:00 PM,68.178,1.112,,
9067,08/05/2020 06:00:00 PM,68.054,0.784,,
9068,08/05/2020 07:00:00 PM,67.932,0.563,,
9069,08/05/2020 08:00:00 PM,67.852,0.453,,
9070,08/05/2020 09:00:00 PM,67.749,0.453,,
9071,08/05/2020 10:00:00 PM,67.672,0.453,,
9072,08/05/2020 11:00:00 PM,67.592,0.343,,
9073,08/06/2020 12:00:00 AM,67.576,0.232,,
9074,08/06/2020 01:00:00 AM,67.551,0.232,,
9075,08/06/2020 02:00:00 AM,67.512,0.232,,
9076,08/06/2020 03:00:00 AM,67.499,0.232,,
9077,08/06/2020 04:00:00 AM,67.503,0.343,,
9078,08/06/2020 05:00:00 AM,67.582,0.893,,
9079,08/06/2020 06:00:00 AM,67.776,1.872,,
9080,08/06/2020 07:00:00 AM,68.535,2.837,,
9081,08/06/2020 08:00:00 AM,69.269,3.367,,
9082,08/06/2020 09:00:00 AM,69.504,3.049,,
9083,08/06/2020 10:00:00 AM,69.36,2.517,,
9084,08/06/2020 11:00:00 AM,69.944,2.73,,
9085,08/06/2020 12:00:00 PM,70.33,2.303,,
9086,08/06/2020 01:00:00 PM,70.375,1.656,,
9087,08/06/2020 02:00:00 PM,69.891,1.764,,
9088,08/06/2020 03:00:00 PM,69.602,1.548,,
9089,08/06/2020 04:00:00 PM,69.391,1.33,,
9090,08/06/2020 05:00:00 PM,69.089,1.112,,
9091,08/06/2020 06:00:00 PM,68.839,0.893,,
9092,08/06/2020 07:00:00 PM,68.621,0.893,,
9093,08/06/2020 08:00:00 PM,68.454,0.893,,
9094,08/06/2020 09:00:00 PM,68.288,0.893,,
9095,08/06/2020 10:00:00 PM,68.195,0.784,,
9096,08/06/2020 11:00:00 PM,68.118,0.784,,
9097,08/07/2020 12:00:00 AM,68.063,0.674,,
9098,08/07/2020 01:00:00 AM,67.999,0.674,,
9099,08/07/2020 02:00:00 AM,67.983,0.563,,
9100,08/07/2020 03:00:00 AM,67.974,0.674,,
9101,08/07/2020 04:00:00 AM,67.935,0.674,,
9102,08/07/2020 05:00:00 AM,67.951,0.784,,
9103,08/07/2020 06:00:00 AM,68.476,1.221,,
9104,08/07/2020 07:00:00 AM,69.437,2.517,,
9105,08/07/2020 08:00:00 AM,70.201,2.73,,
9106,08/07/2020 09:00:00 AM,71.036,2.73,,
9107,08/07/2020 10:00:00 AM,71.338,1.656,,
9108,08/07/2020 11:00:00 AM,70.087,1.003,,
9109,08/07/2020 12:00:00 PM,69.65,1.439,,
9110,08/07/2020 01:00:00 PM,69.923,1.548,,
9111,08/07/2020 02:00:00 PM,69.856,1.439,,
9112,08/07/2020 03:00:00 PM,69.776,1.33,,
9113,08/07/2020 04:00:00 PM,69.448,1.112,,
9114,08/07/2020 05:00:00 PM,69.096,0.893,,
9115,08/07/2020 06:00:00 PM,68.823,0.784,,
9116,08/07/2020 07:00:00 PM,68.631,0.784,,
9117,08/07/2020 08:00:00 PM,68.487,0.674,,
9118,08/07/2020 09:00:00 PM,68.307,0.674,,
9119,08/07/2020 10:00:00 PM,68.204,0.674,,
9120,08/07/2020 11:00:00 PM,68.086,0.563,,
9121,08/08/2020 12:00:00 AM,67.945,0.563,,
9122,08/08/2020 01:00:00 AM,67.878,0.453,,
9123,08/08/2020 02:00:00 AM,67.801,0.453,,
9124,08/08/2020 03:00:00 AM,67.775,0.453,,
9125,08/08/2020 04:00:00 AM,67.737,0.453,,
9126,08/08/2020 05:00:00 AM,67.698,0.893,,
9127,08/08/2020 06:00:00 AM,68.322,1.656,,
9128,08/08/2020 07:00:00 AM,69.524,2.837,,
9129,08/08/2020 08:00:00 AM,69.791,2.303,,
9130,08/08/2020 09:00:00 AM,70.346,1.98,,
9131,08/08/2020 10:00:00 AM,71.489,1.98,,
9132,08/08/2020 11:00:00 AM,71.492,2.088,,
9133,08/08/2020 12:00:00 PM,71.434,1.872,,
9134,08/08/2020 01:00:00 PM,70.841,1.764,,
9135,08/08/2020 02:00:00 PM,70.437,1.112,,
9136,08/08/2020 03:00:00 PM,69.734,1.221,,
9137,08/08/2020 04:00:00 PM,69.336,0.784,,
9138,08/08/2020 05:00:00 PM,68.846,0.674,,
9139,08/08/2020 06:00:00 PM,68.599,0.563,,
9140,08/08/2020 07:00:00 PM,68.394,0.563,,
9141,08/08/2020 08:00:00 PM,68.176,0.563,,
9142,08/08/2020 09:00:00 PM,68.006,0.453,,
9143,08/08/2020 10:00:00 PM,67.826,0.453,,
9144,08/08/2020 11:00:00 PM,67.714,0.563,,
9145,08/09/2020 12:00:00 AM,67.599,0.563,,
9146,08/09/2020 01:00:00 AM,67.47,0.563,,
9147,08/09/2020 02:00:00 AM,67.416,0.453,,
9148,08/09/2020 03:00:00 AM,67.393,0.563,,
9149,08/09/2020 04:00:00 AM,67.396,0.674,,
9150,08/09/2020 05:00:00 AM,67.566,0.784,,
9151,08/09/2020 06:00:00 AM,67.592,0.784,,
9152,08/09/2020 07:00:00 AM,67.63,0.784,,
9153,08/09/2020 08:00:00 AM,67.768,1.112,,
9154,08/09/2020 09:00:00 AM,67.857,1.548,,
9155,08/09/2020 10:00:00 AM,68.296,2.088,,
9156,08/09/2020 11:00:00 AM,68.367,1.872,,
9157,08/09/2020 12:00:00 PM,68.549,2.41,,
9158,08/09/2020 01:00:00 PM,68.748,2.195,,
9159,08/09/2020 02:00:00 PM,68.598,1.872,,
9160,08/09/2020 03:00:00 PM,68.576,1.548,,
9161,08/09/2020 04:00:00 PM,68.406,1.003,,
9162,08/09/2020 05:00:00 PM,68.153,0.674,,
9163,08/09/2020 06:00:00 PM,67.945,0.563,,
9164,08/09/2020 07:00:00 PM,67.788,0.453,,
9165,08/09/2020 08:00:00 PM,67.685,0.453,,
9166,08/09/2020 09:00:00 PM,67.57,0.453,,
9167,08/09/2020 10:00:00 PM,67.506,0.453,,
9168,08/09/2020 11:00:00 PM,67.454,0.453,,
9169,08/10/2020 12:00:00 AM,67.403,0.453,,
9170,08/10/2020 01:00:00 AM,67.377,0.453,,
9171,08/10/2020 02:00:00 AM,67.387,0.343,,
9172,08/10/2020 03:00:00 AM,67.377,0.453,,
9173,08/10/2020 04:00:00 AM,67.39,0.453,,
9174,08/10/2020 05:00:00 AM,67.409,0.674,,
9175,08/10/2020 06:00:00 AM,67.412,1.221,,
9176,08/10/2020 07:00:00 AM,67.962,2.088,,
9177,08/10/2020 08:00:00 AM,68.74,3.261,,
9178,08/10/2020 09:00:00 AM,69.437,2.517,,
9179,08/10/2020 10:00:00 AM,69.447,2.41,,
9180,08/10/2020 11:00:00 AM,69.717,1.98,,
9181,08/10/2020 12:00:00 PM,69.698,1.764,,
9182,08/10/2020 01:00:00 PM,69.403,1.764,,
9183,08/10/2020 02:00:00 PM,69.028,1.221,,
9184,08/10/2020 03:00:00 PM,68.72,1.221,,
9185,08/10/2020 04:00:00 PM,68.547,1.003,,
9186,08/10/2020 05:00:00 PM,68.339,0.893,,
9187,08/10/2020 06:00:00 PM,68.054,0.784,,
9188,08/10/2020 07:00:00 PM,67.845,0.674,,
9189,08/10/2020 08:00:00 PM,67.727,0.563,,
9190,08/10/2020 09:00:00 PM,67.624,0.563,,
9191,08/10/2020 10:00:00 PM,67.518,0.453,,
9192,08/10/2020 11:00:00 PM,67.442,0.453,,
9193,08/11/2020 12:00:00 AM,67.374,0.343,,
9194,08/11/2020 01:00:00 AM,67.349,0.343,,
9195,08/11/2020 02:00:00 AM,67.336,0.343,,
9196,08/11/2020 03:00:00 AM,67.323,0.343,,
9197,08/11/2020 04:00:00 AM,67.297,0.343,,
9198,08/11/2020 05:00:00 AM,67.291,0.563,,
9199,08/11/2020 06:00:00 AM,67.425,1.221,,
9200,08/11/2020 07:00:00 AM,68.468,2.73,,
9201,08/11/2020 08:00:00 AM,69.106,3.049,,
9202,08/11/2020 09:00:00 AM,68.986,1.548,,
9203,08/11/2020 10:00:00 AM,68.912,2.088,,
9204,08/11/2020 11:00:00 AM,68.672,1.764,,
9205,08/11/2020 12:00:00 PM,68.909,1.548,,
9206,08/11/2020 01:00:00 PM,68.672,1.33,,
9207,08/11/2020 02:00:00 PM,68.634,1.33,,
9208,08/11/2020 03:00:00 PM,68.512,1.112,,
9209,08/11/2020 04:00:00 PM,68.342,1.003,,
9210,08/11/2020 05:00:00 PM,68.105,0.784,,
9211,08/11/2020 06:00:00 PM,67.919,0.563,,
9212,08/11/2020 07:00:00 PM,67.765,0.563,,
9213,08/11/2020 08:00:00 PM,67.688,0.563,,
9214,08/11/2020 09:00:00 PM,67.573,0.563,,
9215,08/11/2020 10:00:00 PM,67.457,0.563,,
9216,08/11/2020 11:00:00 PM,67.403,0.453,,
9217,08/12/2020 12:00:00 AM,67.323,0.343,,
9218,08/12/2020 01:00:00 AM,67.246,0.343,,
9219,08/12/2020 02:00:00 AM,67.246,0.343,,
9220,08/12/2020 03:00:00 AM,67.208,0.343,,
9221,08/12/2020 04:00:00 AM,67.169,0.343,,
9222,08/12/2020 05:00:00 AM,67.207,0.784,,
9223,08/12/2020 06:00:00 AM,67.236,0.893,,
9224,08/12/2020 07:00:00 AM,67.262,0.893,,
9225,08/12/2020 08:00:00 AM,67.265,1.003,,
9226,08/12/2020 09:00:00 AM,67.334,2.088,,
9227,08/12/2020 10:00:00 AM,67.491,3.578,,
9228,08/12/2020 11:00:00 AM,67.708,3.998,,
9229,08/12/2020 12:00:00 PM,68.446,4.207,,
9230,08/12/2020 01:00:00 PM,68.84,3.155,,
9231,08/12/2020 02:00:00 PM,68.883,1.98,,
9232,08/12/2020 03:00:00 PM,68.64,1.548,,
9233,08/12/2020 04:00:00 PM,68.361,1.221,,
9234,08/12/2020 05:00:00 PM,68.098,1.003,,
9235,08/12/2020 06:00:00 PM,67.874,0.784,,
9236,08/12/2020 07:00:00 PM,67.704,0.674,,
9237,08/12/2020 08:00:00 PM,67.56,0.563,,
9238,08/12/2020 09:00:00 PM,67.419,0.563,,
9239,08/12/2020 10:00:00 PM,67.352,0.453,,
9240,08/12/2020 11:00:00 PM,67.275,0.453,,
9241,08/13/2020 12:00:00 AM,67.182,0.343,,
9242,08/13/2020 01:00:00 AM,67.131,0.343,,
9243,08/13/2020 02:00:00 AM,67.115,0.232,,
9244,08/13/2020 03:00:00 AM,67.128,0.232,,
9245,08/13/2020 04:00:00 AM,67.144,0.343,,
9246,08/13/2020 05:00:00 AM,67.117,0.784,,
9247,08/13/2020 06:00:00 AM,67.155,1.656,,
9248,08/13/2020 07:00:00 AM,67.558,2.303,,
9249,08/13/2020 08:00:00 AM,68.106,2.624,,
9250,08/13/2020 09:00:00 AM,68.023,1.98,,
9251,08/13/2020 10:00:00 AM,68.126,1.98,,
9252,08/13/2020 11:00:00 AM,68.593,2.624,,
9253,08/13/2020 12:00:00 PM,68.72,1.656,,
9254,08/13/2020 01:00:00 PM,68.383,1.548,,
9255,08/13/2020 02:00:00 PM,68.239,1.439,,
9256,08/13/2020 03:00:00 PM,67.976,1.221,,
9257,08/13/2020 04:00:00 PM,67.819,1.112,,
9258,08/13/2020 05:00:00 PM,67.649,1.003,,
9259,08/13/2020 06:00:00 PM,67.518,0.893,,
9260,08/13/2020 07:00:00 PM,67.473,0.674,,
9261,08/13/2020 08:00:00 PM,67.272,0.343,,
9262,08/13/2020 09:00:00 PM,67.159,0.453,,
9263,08/13/2020 10:00:00 PM,67.159,0.453,,
9264,08/13/2020 11:00:00 PM,67.172,0.453,,
9265,08/14/2020 12:00:00 AM,67.105,0.343,,
9266,08/14/2020 01:00:00 AM,67.079,0.343,,
9267,08/14/2020 02:00:00 AM,67.076,0.232,,
9268,08/14/2020 03:00:00 AM,67.067,0.343,,
9269,08/14/2020 04:00:00 AM,67.079,0.343,,
9270,08/14/2020 05:00:00 AM,67.063,0.674,,
9271,08/14/2020 06:00:00 AM,67.097,1.439,,
9272,08/14/2020 07:00:00 AM,67.156,2.624,,
9273,08/14/2020 08:00:00 AM,67.279,3.788,,
9274,08/14/2020 09:00:00 AM,67.463,4.415,,
9275,08/14/2020 10:00:00 AM,68.06,4.623,,
9276,08/14/2020 11:00:00 AM,68.348,3.472,,
9277,08/14/2020 12:00:00 PM,68.436,2.517,,
9278,08/14/2020 01:00:00 PM,68.469,2.303,,
9279,08/14/2020 02:00:00 PM,68.482,2.303,,
9280,08/14/2020 03:00:00 PM,68.293,1.548,,
9281,08/14/2020 04:00:00 PM,68.037,1.112,,
9282,08/14/2020 05:00:00 PM,67.82,0.674,,
9283,08/14/2020 06:00:00 PM,67.66,0.453,,
9284,08/14/2020 07:00:00 PM,67.503,0.343,,
9285,08/14/2020 08:00:00 PM,67.41,0.232,,
9286,08/14/2020 09:00:00 PM,67.294,0.232,,
9287,08/14/2020 10:00:00 PM,67.214,0.121,,
9288,08/14/2020 11:00:00 PM,67.15,0.121,,
9289,08/15/2020 12:00:00 AM,67.086,0.121,,
9290,08/15/2020 01:00:00 AM,67.06,0.121,,
9291,08/15/2020 02:00:00 AM,67.06,0.121,,
9292,08/15/2020 03:00:00 AM,67.048,0.121,,
9293,08/15/2020 04:00:00 AM,67.06,0.121,,
9294,08/15/2020 05:00:00 AM,67.108,0.453,,
9295,08/15/2020 06:00:00 AM,67.069,1.33,,
9296,08/15/2020 07:00:00 AM,67.381,2.41,,
9297,08/15/2020 08:00:00 AM,68.121,3.155,,
9298,08/15/2020 09:00:00 AM,68.769,3.367,,
9299,08/15/2020 10:00:00 AM,69.17,3.049,,
9300,08/15/2020 11:00:00 AM,69.575,2.837,,
9301,08/15/2020 12:00:00 PM,69.951,2.517,,
9302,08/15/2020 01:00:00 PM,69.714,1.872,,
9303,08/15/2020 02:00:00 PM,69.314,1.33,,
9304,08/15/2020 03:00:00 PM,69.06,1.439,,
9305,08/15/2020 04:00:00 PM,68.762,0.893,,
9306,08/15/2020 05:00:00 PM,68.448,0.674,,
9307,08/15/2020 06:00:00 PM,68.099,0.563,,
9308,08/15/2020 07:00:00 PM,67.852,0.453,,
9309,08/15/2020 08:00:00 PM,67.711,0.453,,
9310,08/15/2020 09:00:00 PM,67.57,0.453,,
9311,08/15/2020 10:00:00 PM,67.493,0.453,,
9312,08/15/2020 11:00:00 PM,67.403,0.453,,
9313,08/16/2020 12:00:00 AM,67.349,0.343,,
9314,08/16/2020 01:00:00 AM,67.297,0.343,,
9315,08/16/2020 02:00:00 AM,67.269,0.232,,
9316,08/16/2020 03:00:00 AM,67.269,0.232,,
9317,08/16/2020 04:00:00 AM,67.269,0.232,,
9318,08/16/2020 05:00:00 AM,67.294,0.674,,
