Plot Title: 21752977,,,,,,,,
#,"Date Time, GMT+06:00","Abs Pres, kPa (LGR S/N: 21752977, SEN S/N: 21752977)","Temp, °C (LGR S/N: 21752977, SEN S/N: 21752977)",Coupler Detached (LGR S/N: 21752977),Coupler Attached (LGR S/N: 21752977),Host Connected (LGR S/N: 21752977),Stopped (LGR S/N: 21752977),End Of File (LGR S/N: 21752977)
4254,01/02/2024 05:00:00 PM,64.535,-5.745,,,,,
4255,01/02/2024 06:00:00 PM,64.544,-8.314,,,,,
4256,01/02/2024 07:00:00 PM,64.516,-8.713,,,,,
4257,01/02/2024 08:00:00 PM,64.524,-9.252,,,,,
4258,01/02/2024 09:00:00 PM,64.495,-9.662,,,,,
4259,01/02/2024 10:00:00 PM,64.489,-9.937,,,,,
4260,01/02/2024 11:00:00 PM,64.447,-10.774,,,,,
4261,01/03/2024 12:00:00 AM,64.436,-11.2,,,,,
4262,01/03/2024 01:00:00 AM,64.388,-11.487,,,,,
4263,01/03/2024 02:00:00 AM,64.351,-12.068,,,,,
4264,01/03/2024 03:00:00 AM,64.327,-12.214,,,,,
4265,01/03/2024 04:00:00 AM,64.288,-12.509,,,,,
4266,01/03/2024 05:00:00 AM,64.264,-12.956,,,,,
4267,01/03/2024 06:00:00 AM,64.234,-13.258,,,,,
4268,01/03/2024 07:00:00 AM,64.224,-13.258,,,,,
4269,01/03/2024 08:00:00 AM,64.229,-13.409,,,,,
4270,01/03/2024 09:00:00 AM,64.258,-13.409,,,,,
4271,01/03/2024 10:00:00 AM,64.229,-13.409,,,,,
4272,01/03/2024 11:00:00 AM,64.337,-10.493,,,,,
4273,01/03/2024 12:00:00 PM,64.479,-4.393,,,,,
4274,01/03/2024 01:00:00 PM,64.45,-1.456,,,,,
4275,01/03/2024 02:00:00 PM,64.418,-0.549,,,,,
4276,01/03/2024 03:00:00 PM,64.3,-2.61,,,,,
4277,01/03/2024 04:00:00 PM,64.255,-3.792,,,,,
4278,01/03/2024 05:00:00 PM,64.233,-6.12,,,,,
4279,01/03/2024 06:00:00 PM,64.238,-7.138,,,,,
4280,01/03/2024 07:00:00 PM,64.225,-8.447,,,,,
4281,01/03/2024 08:00:00 PM,64.202,-9.525,,,,,
4282,01/03/2024 09:00:00 PM,64.209,-10.075,,,,,
4283,01/03/2024 10:00:00 PM,64.178,-10.916,,,,,
4284,01/03/2024 11:00:00 PM,64.172,-11.487,,,,,
4285,01/04/2024 12:00:00 AM,64.164,-12.068,,,,,
4286,01/04/2024 01:00:00 AM,64.17,-12.214,,,,,
4287,01/04/2024 02:00:00 AM,64.141,-12.509,,,,,
4288,01/04/2024 03:00:00 AM,64.106,-12.658,,,,,
4289,01/04/2024 04:00:00 AM,64.096,-12.658,,,,,
4290,01/04/2024 05:00:00 AM,64.101,-12.807,,,,,
4291,01/04/2024 06:00:00 AM,64.056,-13.562,,,,,
4292,01/04/2024 07:00:00 AM,64.095,-13.868,,,,,
4293,01/04/2024 08:00:00 AM,64.124,-13.868,,,,,
4294,01/04/2024 09:00:00 AM,64.169,-13.715,,,,,
4295,01/04/2024 10:00:00 AM,64.185,-13.258,,,,,
4296,01/04/2024 11:00:00 AM,64.277,-10.493,,,,,
4297,01/04/2024 12:00:00 PM,64.385,-4.88,,,,,
4298,01/04/2024 01:00:00 PM,64.423,0.563,,,,,
4299,01/04/2024 02:00:00 PM,64.352,0.784,,,,,
4300,01/04/2024 03:00:00 PM,64.324,0.453,,,,,
4301,01/04/2024 04:00:00 PM,64.23,-2.494,,,,,
4302,01/04/2024 05:00:00 PM,64.243,-4.031,,,,,
4303,01/04/2024 06:00:00 PM,64.255,-5.995,,,,,
4304,01/04/2024 07:00:00 PM,64.25,-7.657,,,,,
4305,01/04/2024 08:00:00 PM,64.24,-8.713,,,,,
4306,01/04/2024 09:00:00 PM,64.248,-9.252,,,,,
4307,01/04/2024 10:00:00 PM,64.235,-9.799,,,,,
4308,01/04/2024 11:00:00 PM,64.235,-10.214,,,,,
4309,01/05/2024 12:00:00 AM,64.199,-11.2,,,,,
4310,01/05/2024 01:00:00 AM,64.199,-11.2,,,,,
4311,01/05/2024 02:00:00 AM,64.211,-11.487,,,,,
4312,01/05/2024 03:00:00 AM,64.199,-12.214,,,,,
4313,01/05/2024 04:00:00 AM,64.185,-12.361,,,,,
4314,01/05/2024 05:00:00 AM,64.15,-12.509,,,,,
4315,01/05/2024 06:00:00 AM,64.165,-12.658,,,,,
4316,01/05/2024 07:00:00 AM,64.165,-12.658,,,,,
4317,01/05/2024 08:00:00 AM,64.185,-12.658,,,,,
4318,01/05/2024 09:00:00 AM,64.209,-12.509,,,,,
4319,01/05/2024 10:00:00 AM,64.242,-11.776,,,,,
4320,01/05/2024 11:00:00 AM,64.344,-8.447,,,,,
4321,01/05/2024 12:00:00 PM,64.383,-5.995,,,,,
4322,01/05/2024 01:00:00 PM,64.484,1.764,,,,,
4323,01/05/2024 02:00:00 PM,64.392,3.683,,,,,
4324,01/05/2024 03:00:00 PM,64.347,2.517,,,,,
4325,01/05/2024 04:00:00 PM,64.265,0.343,,,,,
4326,01/05/2024 05:00:00 PM,64.241,-1.341,,,,,
4327,01/05/2024 06:00:00 PM,64.273,-4.031,,,,,
4328,01/05/2024 07:00:00 PM,64.289,-5.62,,,,,
4329,01/05/2024 08:00:00 PM,64.262,-6.882,,,,,
4330,01/05/2024 09:00:00 PM,64.272,-7.527,,,,,
4331,01/05/2024 10:00:00 PM,64.248,-8.314,,,,,
4332,01/05/2024 11:00:00 PM,64.24,-8.713,,,,,
4333,01/06/2024 12:00:00 AM,64.235,-9.388,,,,,
4334,01/06/2024 01:00:00 AM,64.199,-9.662,,,,,
4335,01/06/2024 02:00:00 AM,64.196,-9.799,,,,,
4336,01/06/2024 03:00:00 AM,64.176,-10.214,,,,,
4337,01/06/2024 04:00:00 AM,64.17,-10.075,,,,,
4338,01/06/2024 05:00:00 AM,64.12,-10.075,,,,,
4339,01/06/2024 06:00:00 AM,64.143,-9.525,,,,,
4340,01/06/2024 07:00:00 AM,64.163,-9.525,,,,,
4341,01/06/2024 08:00:00 AM,64.15,-9.662,,,,,
4342,01/06/2024 09:00:00 AM,64.18,-10.075,,,,,
4343,01/06/2024 10:00:00 AM,64.209,-9.662,,,,,
4344,01/06/2024 11:00:00 AM,64.23,-8.713,,,,,
4345,01/06/2024 12:00:00 PM,64.269,-7.657,,,,,
4346,01/06/2024 01:00:00 PM,64.392,-4.031,,,,,
4347,01/06/2024 02:00:00 PM,64.265,-3.792,,,,,
4348,01/06/2024 03:00:00 PM,64.367,-3.197,,,,,
4349,01/06/2024 04:00:00 PM,64.324,-3.792,,,,,
4350,01/06/2024 05:00:00 PM,64.326,-4.88,,,,,
4351,01/06/2024 06:00:00 PM,64.326,-7.787,,,,,
4352,01/06/2024 07:00:00 PM,64.327,-8.314,,,,,
4353,01/06/2024 08:00:00 PM,64.327,-9.252,,,,,
4354,01/06/2024 09:00:00 PM,64.331,-9.525,,,,,
4355,01/06/2024 10:00:00 PM,64.318,-9.662,,,,,
4356,01/06/2024 11:00:00 PM,64.268,-10.075,,,,,
4357,01/07/2024 12:00:00 AM,64.278,-10.075,,,,,
4358,01/07/2024 01:00:00 AM,64.268,-10.075,,,,,
4359,01/07/2024 02:00:00 AM,64.252,-9.937,,,,,
4360,01/07/2024 03:00:00 AM,64.265,-9.799,,,,,
4361,01/07/2024 04:00:00 AM,64.255,-9.799,,,,,
4362,01/07/2024 05:00:00 AM,64.245,-10.214,,,,,
4363,01/07/2024 06:00:00 AM,64.245,-10.214,,,,,
4364,01/07/2024 07:00:00 AM,64.258,-10.493,,,,,
4365,01/07/2024 08:00:00 AM,64.294,-10.634,,,,,
4366,01/07/2024 09:00:00 AM,64.309,-10.774,,,,,
4367,01/07/2024 10:00:00 AM,64.33,-10.353,,,,,
4368,01/07/2024 11:00:00 AM,64.398,-8.182,,,,,
4369,01/07/2024 12:00:00 PM,64.529,-1.57,,,,,
4370,01/07/2024 01:00:00 PM,64.55,3.788,,,,,
4371,01/07/2024 02:00:00 PM,64.475,2.624,,,,,
4372,01/07/2024 03:00:00 PM,64.348,-2.844,,,,,
4373,01/07/2024 04:00:00 PM,64.351,-5.372,,,,,
4374,01/07/2024 05:00:00 PM,64.321,-6.882,,,,,
4375,01/07/2024 06:00:00 PM,64.349,-8.182,,,,,
4376,01/07/2024 07:00:00 PM,64.378,-8.713,,,,,
4377,01/07/2024 08:00:00 PM,64.406,-9.252,,,,,
4378,01/07/2024 09:00:00 PM,64.4,-9.525,,,,,
4379,01/07/2024 10:00:00 PM,64.413,-9.388,,,,,
4380,01/07/2024 11:00:00 PM,64.41,-9.937,,,,,
4381,01/08/2024 12:00:00 AM,64.419,-10.353,,,,,
4382,01/08/2024 01:00:00 AM,64.386,-10.493,,,,,
4383,01/08/2024 02:00:00 AM,64.343,-10.634,,,,,
4384,01/08/2024 03:00:00 AM,64.363,-10.634,,,,,
4385,01/08/2024 04:00:00 AM,64.349,-10.774,,,,,
4386,01/08/2024 05:00:00 AM,64.345,-10.916,,,,,
4387,01/08/2024 06:00:00 AM,64.349,-10.774,,,,,
4388,01/08/2024 07:00:00 AM,64.312,-11.058,,,,,
4389,01/08/2024 08:00:00 AM,64.353,-11.344,,,,,
4390,01/08/2024 09:00:00 AM,64.387,-11.2,,,,,
4391,01/08/2024 10:00:00 AM,64.416,-10.075,,,,,
4392,01/08/2024 11:00:00 AM,64.47,-6.882,,,,,
4393,01/08/2024 12:00:00 PM,64.529,-1.914,,,,,
4394,01/08/2024 01:00:00 PM,64.576,1.439,,,,,
4395,01/08/2024 02:00:00 PM,64.487,1.33,,,,,
4396,01/08/2024 03:00:00 PM,64.434,0.343,,,,,
4397,01/08/2024 04:00:00 PM,64.378,-2.962,,,,,
4398,01/08/2024 05:00:00 PM,64.38,-4.272,,,,,
4399,01/08/2024 06:00:00 PM,64.394,-5.003,,,,,
4400,01/08/2024 07:00:00 PM,64.383,-6.754,,,,,
4401,01/08/2024 08:00:00 PM,64.401,-6.882,,,,,
4402,01/08/2024 09:00:00 PM,64.348,-7.657,,,,,
4403,01/08/2024 10:00:00 PM,64.349,-8.182,,,,,
4404,01/08/2024 11:00:00 PM,64.352,-8.982,,,,,
4405,01/09/2024 12:00:00 AM,64.331,-9.525,,,,,
4406,01/09/2024 01:00:00 AM,64.311,-9.937,,,,,
4407,01/09/2024 02:00:00 AM,64.303,-10.634,,,,,
4408,01/09/2024 03:00:00 AM,64.297,-10.493,,,,,
4409,01/09/2024 04:00:00 AM,64.266,-10.916,,,,,
4410,01/09/2024 05:00:00 AM,64.245,-11.344,,,,,
4411,01/09/2024 06:00:00 AM,64.231,-11.487,,,,,
4412,01/09/2024 07:00:00 AM,64.232,-11.776,,,,,
4413,01/09/2024 08:00:00 AM,64.247,-11.922,,,,,
4414,01/09/2024 09:00:00 AM,64.276,-11.631,,,,,
4415,01/09/2024 10:00:00 AM,64.318,-11.2,,,,,
4416,01/09/2024 11:00:00 AM,64.418,-7.657,,,,,
4417,01/09/2024 12:00:00 PM,64.499,-1.799,,,,,
4418,01/09/2024 01:00:00 PM,64.403,-3.792,,,,,
4419,01/09/2024 02:00:00 PM,64.403,-3.792,,,,,
4420,01/09/2024 03:00:00 PM,64.457,-0.325,,,,,
4421,01/09/2024 04:00:00 PM,64.367,-3.079,,,,,
4422,01/09/2024 05:00:00 PM,64.335,-5.003,,,,,
4423,01/09/2024 06:00:00 PM,64.347,-6.499,,,,,
4424,01/09/2024 07:00:00 PM,64.351,-7.527,,,,,
4425,01/09/2024 08:00:00 PM,64.354,-7.918,,,,,
4426,01/09/2024 09:00:00 PM,64.317,-8.314,,,,,
4427,01/09/2024 10:00:00 PM,64.282,-8.58,,,,,
4428,01/09/2024 11:00:00 PM,64.24,-8.713,,,,,
4429,01/10/2024 12:00:00 AM,64.218,-9.252,,,,,
4430,01/10/2024 01:00:00 AM,64.24,-8.713,,,,,
4431,01/10/2024 02:00:00 AM,64.242,-8.58,,,,,
4432,01/10/2024 03:00:00 AM,64.232,-8.58,,,,,
4433,01/10/2024 04:00:00 AM,64.197,-8.847,,,,,
4434,01/10/2024 05:00:00 AM,64.145,-8.982,,,,,
4435,01/10/2024 06:00:00 AM,64.126,-8.982,,,,,
4436,01/10/2024 07:00:00 AM,64.131,-8.713,,,,,
4437,01/10/2024 08:00:00 AM,64.114,-8.58,,,,,
4438,01/10/2024 09:00:00 AM,64.149,-8.314,,,,,
4439,01/10/2024 10:00:00 AM,64.164,-8.05,,,,,
4440,01/10/2024 11:00:00 AM,64.212,-5.372,,,,,
4441,01/10/2024 12:00:00 PM,64.277,0.121,,,,,
4442,01/10/2024 01:00:00 PM,64.145,-3.911,,,,,
4443,01/10/2024 02:00:00 PM,64.21,-0.662,,,,,
4444,01/10/2024 03:00:00 PM,64.23,1.221,,,,,
4445,01/10/2024 04:00:00 PM,64.172,-2.03,,,,,
4446,01/10/2024 05:00:00 PM,64.218,-4.758,,,,,
4447,01/10/2024 06:00:00 PM,64.222,-6.246,,,,,
4448,01/10/2024 07:00:00 PM,64.25,-7.01,,,,,
4449,01/10/2024 08:00:00 PM,64.252,-6.882,,,,,
4450,01/10/2024 09:00:00 PM,64.25,-7.01,,,,,
4451,01/10/2024 10:00:00 PM,64.228,-7.787,,,,,
4452,01/10/2024 11:00:00 PM,64.225,-7.918,,,,,
4453,01/11/2024 12:00:00 AM,64.196,-8.447,,,,,
4454,01/11/2024 01:00:00 AM,64.193,-8.58,,,,,
4455,01/11/2024 02:00:00 AM,64.168,-8.847,,,,,
4456,01/11/2024 03:00:00 AM,64.156,-8.447,,,,,
4457,01/11/2024 04:00:00 AM,64.102,-8.182,,,,,
4458,01/11/2024 05:00:00 AM,64.09,-8.314,,,,,
4459,01/11/2024 06:00:00 AM,64.023,-8.713,,,,,
4460,01/11/2024 07:00:00 AM,63.983,-8.182,,,,,
4461,01/11/2024 08:00:00 AM,63.944,-8.713,,,,,
4462,01/11/2024 09:00:00 AM,63.986,-8.05,,,,,
4463,01/11/2024 10:00:00 AM,63.972,-7.138,,,,,
4464,01/11/2024 11:00:00 AM,63.987,-3.792,,,,,
4465,01/11/2024 12:00:00 PM,64.033,1.003,,,,,
4466,01/11/2024 01:00:00 PM,64.036,3.472,,,,,
4467,01/11/2024 02:00:00 PM,64.002,3.788,,,,,
4468,01/11/2024 03:00:00 PM,63.975,3.578,,,,,
4469,01/11/2024 04:00:00 PM,63.893,-1.001,,,,,
4470,01/11/2024 05:00:00 PM,63.902,-2.962,,,,,
4471,01/11/2024 06:00:00 PM,63.955,-4.272,,,,,
4472,01/11/2024 07:00:00 PM,63.976,-5.249,,,,,
4473,01/11/2024 08:00:00 PM,63.992,-5.62,,,,,
4474,01/11/2024 09:00:00 PM,64.014,-6.246,,,,,
4475,01/11/2024 10:00:00 PM,64.054,-7.527,,,,,
4476,01/11/2024 11:00:00 PM,64.107,-8.447,,,,,
4477,01/12/2024 12:00:00 AM,64.073,-9.117,,,,,
4478,01/12/2024 01:00:00 AM,64.084,-9.525,,,,,
4479,01/12/2024 02:00:00 AM,64.084,-9.937,,,,,
4480,01/12/2024 03:00:00 AM,64.114,-9.937,,,,,
4481,01/12/2024 04:00:00 AM,64.147,-9.799,,,,,
4482,01/12/2024 05:00:00 AM,64.147,-9.799,,,,,
4483,01/12/2024 06:00:00 AM,64.17,-9.662,,,,,
4484,01/12/2024 07:00:00 AM,64.199,-10.075,,,,,
4485,01/12/2024 08:00:00 AM,64.255,-10.214,,,,,
4486,01/12/2024 09:00:00 AM,64.309,-11.487,,,,,
4487,01/12/2024 10:00:00 AM,64.357,-11.2,,,,,
4488,01/12/2024 11:00:00 AM,64.423,-9.388,,,,,
4489,01/12/2024 12:00:00 PM,64.554,-3.434,,,,,
4490,01/12/2024 01:00:00 PM,64.528,-2.61,,,,,
4491,01/12/2024 02:00:00 PM,64.509,-1.684,,,,,
4492,01/12/2024 03:00:00 PM,64.469,-1.114,,,,,
4493,01/12/2024 04:00:00 PM,64.369,-2.494,,,,,
4494,01/12/2024 05:00:00 PM,64.342,-4.031,,,,,
4495,01/12/2024 06:00:00 PM,64.329,-6.373,,,,,
4496,01/12/2024 07:00:00 PM,64.29,-7.01,,,,,
4497,01/12/2024 08:00:00 PM,64.294,-6.754,,,,,
4498,01/12/2024 09:00:00 PM,64.256,-6.626,,,,,
4499,01/12/2024 10:00:00 PM,64.218,-6.499,,,,,
4500,01/12/2024 11:00:00 PM,64.159,-6.499,,,,,
4501,01/13/2024 12:00:00 AM,64.169,-6.499,,,,,
4502,01/13/2024 01:00:00 AM,64.136,-6.754,,,,,
4503,01/13/2024 02:00:00 AM,64.132,-7.01,,,,,
4504,01/13/2024 03:00:00 AM,64.147,-7.267,,,,,
4505,01/13/2024 04:00:00 AM,64.11,-7.138,,,,,
4506,01/13/2024 05:00:00 AM,64.049,-7.267,,,,,
4507,01/13/2024 06:00:00 AM,64.056,-7.397,,,,,
4508,01/13/2024 07:00:00 AM,64.042,-7.657,,,,,
4509,01/13/2024 08:00:00 AM,64.032,-8.713,,,,,
4510,01/13/2024 09:00:00 AM,64.073,-9.117,,,,,
4511,01/13/2024 10:00:00 AM,64.124,-8.05,,,,,
4512,01/13/2024 11:00:00 AM,64.134,-6.12,,,,,
4513,01/13/2024 12:00:00 PM,64.091,-4.514,,,,,
4514,01/13/2024 01:00:00 PM,64.142,-2.03,,,,,
4515,01/13/2024 02:00:00 PM,64.112,-1.799,,,,,
4516,01/13/2024 03:00:00 PM,64.109,-3.316,,,,,
4517,01/13/2024 04:00:00 PM,64.107,-3.672,,,,,
4518,01/13/2024 05:00:00 PM,64.088,-3.553,,,,,
4519,01/13/2024 06:00:00 PM,64.086,-5.125,,,,,
4520,01/13/2024 07:00:00 PM,64.092,-5.496,,,,,
4521,01/13/2024 08:00:00 PM,64.105,-6.12,,,,,
4522,01/13/2024 09:00:00 PM,64.076,-6.754,,,,,
4523,01/13/2024 10:00:00 PM,64.084,-6.882,,,,,
4524,01/13/2024 11:00:00 PM,64.086,-7.397,,,,,
4525,01/14/2024 12:00:00 AM,64.092,-7.657,,,,,
4526,01/14/2024 01:00:00 AM,64.089,-7.787,,,,,
4527,01/14/2024 02:00:00 AM,64.136,-7.918,,,,,
4528,01/14/2024 03:00:00 AM,64.174,-8.05,,,,,
4529,01/14/2024 04:00:00 AM,64.146,-7.918,,,,,
4530,01/14/2024 05:00:00 AM,64.166,-8.447,,,,,
4531,01/14/2024 06:00:00 AM,64.225,-8.447,,,,,
4532,01/14/2024 07:00:00 AM,64.269,-8.713,,,,,
4533,01/14/2024 08:00:00 AM,64.278,-9.252,,,,,
4534,01/14/2024 09:00:00 AM,64.337,-9.252,,,,,
4535,01/14/2024 10:00:00 AM,64.386,-9.252,,,,,
4536,01/14/2024 11:00:00 AM,64.413,-8.447,,,,,
4537,01/14/2024 12:00:00 PM,64.488,-4.393,,,,,
4538,01/14/2024 01:00:00 PM,64.606,1.439,,,,,
4539,01/14/2024 02:00:00 PM,64.475,0.121,,,,,
4540,01/14/2024 03:00:00 PM,64.384,-3.792,,,,,
4541,01/14/2024 04:00:00 PM,64.43,-4.272,,,,,
4542,01/14/2024 05:00:00 PM,64.416,-4.758,,,,,
4543,01/14/2024 06:00:00 PM,64.422,-5.125,,,,,
4544,01/14/2024 07:00:00 PM,64.413,-5.995,,,,,
4545,01/14/2024 08:00:00 PM,64.393,-6.754,,,,,
4546,01/14/2024 09:00:00 PM,64.375,-7.267,,,,,
4547,01/14/2024 10:00:00 PM,64.365,-7.267,,,,,
4548,01/14/2024 11:00:00 PM,64.325,-7.267,,,,,
4549,01/15/2024 12:00:00 AM,64.299,-7.657,,,,,
4550,01/15/2024 01:00:00 AM,64.276,-7.267,,,,,
4551,01/15/2024 02:00:00 AM,64.258,-7.138,,,,,
4552,01/15/2024 03:00:00 AM,64.286,-7.267,,,,,
4553,01/15/2024 04:00:00 AM,64.238,-7.787,,,,,
4554,01/15/2024 05:00:00 AM,64.213,-8.05,,,,,
4555,01/15/2024 06:00:00 AM,64.206,-7.918,,,,,
4556,01/15/2024 07:00:00 AM,64.181,-8.182,,,,,
4557,01/15/2024 08:00:00 AM,64.215,-7.918,,,,,
4558,01/15/2024 09:00:00 AM,64.238,-7.787,,,,,
4559,01/15/2024 10:00:00 AM,64.292,-8.05,,,,,
4560,01/15/2024 11:00:00 AM,64.291,-7.527,,,,,
4561,01/15/2024 12:00:00 PM,64.313,-6.754,,,,,
4562,01/15/2024 01:00:00 PM,64.4,-1.57,,,,,
4563,01/15/2024 02:00:00 PM,64.407,1.439,,,,,
4564,01/15/2024 03:00:00 PM,64.356,0.121,,,,,
4565,01/15/2024 04:00:00 PM,64.269,-2.727,,,,,
4566,01/15/2024 05:00:00 PM,64.257,-4.88,,,,,
4567,01/15/2024 06:00:00 PM,64.274,-6.754,,,,,
4568,01/15/2024 07:00:00 PM,64.26,-7.657,,,,,
4569,01/15/2024 08:00:00 PM,64.25,-8.182,,,,,
4570,01/15/2024 09:00:00 PM,64.235,-8.447,,,,,
4571,01/15/2024 10:00:00 PM,64.21,-8.713,,,,,
4572,01/15/2024 11:00:00 PM,64.193,-8.58,,,,,
4573,01/16/2024 12:00:00 AM,64.161,-8.713,,,,,
4574,01/16/2024 01:00:00 AM,64.148,-8.847,,,,,
4575,01/16/2024 02:00:00 AM,64.093,-9.117,,,,,
4576,01/16/2024 03:00:00 AM,64.076,-8.982,,,,,
4577,01/16/2024 04:00:00 AM,64.041,-9.662,,,,,
4578,01/16/2024 05:00:00 AM,64.035,-9.937,,,,,
4579,01/16/2024 06:00:00 AM,64.058,-9.799,,,,,
4580,01/16/2024 07:00:00 AM,64.071,-9.662,,,,,
4581,01/16/2024 08:00:00 AM,64.055,-9.937,,,,,
4582,01/16/2024 09:00:00 AM,64.097,-10.214,,,,,
4583,01/16/2024 10:00:00 AM,64.124,-9.937,,,,,
4584,01/16/2024 11:00:00 AM,64.171,-8.182,,,,,
4585,01/16/2024 12:00:00 PM,64.281,-1.799,,,,,
4586,01/16/2024 01:00:00 PM,64.091,-6.373,,,,,
4587,01/16/2024 02:00:00 PM,64.108,-5.87,,,,,
4588,01/16/2024 03:00:00 PM,64.108,-6.626,,,,,
4589,01/16/2024 04:00:00 PM,64.086,-5.995,,,,,
4590,01/16/2024 05:00:00 PM,64.113,-5.372,,,,,
4591,01/16/2024 06:00:00 PM,64.094,-6.882,,,,,
4592,01/16/2024 07:00:00 PM,64.107,-7.918,,,,,
4593,01/16/2024 08:00:00 PM,64.08,-9.252,,,,,
4594,01/16/2024 09:00:00 PM,64.064,-9.525,,,,,
4595,01/16/2024 10:00:00 PM,64.005,-10.353,,,,,
4596,01/16/2024 11:00:00 PM,63.952,-10.493,,,,,
4597,01/17/2024 12:00:00 AM,63.925,-10.774,,,,,
4598,01/17/2024 01:00:00 AM,63.898,-11.058,,,,,
4599,01/17/2024 02:00:00 AM,63.894,-11.2,,,,,
4600,01/17/2024 03:00:00 AM,63.847,-11.487,,,,,
4601,01/17/2024 04:00:00 AM,63.894,-11.2,,,,,
4602,01/17/2024 05:00:00 AM,63.866,-11.487,,,,,
4603,01/17/2024 06:00:00 AM,63.882,-11.631,,,,,
4604,01/17/2024 07:00:00 AM,63.884,-12.214,,,,,
4605,01/17/2024 08:00:00 AM,63.88,-12.658,,,,,
4606,01/17/2024 09:00:00 AM,63.885,-12.509,,,,,
4607,01/17/2024 10:00:00 AM,63.884,-12.214,,,,,
4608,01/17/2024 11:00:00 AM,63.907,-11.776,,,,,
4609,01/17/2024 12:00:00 PM,63.91,-11.344,,,,,
4610,01/17/2024 01:00:00 PM,63.92,-9.799,,,,,
4611,01/17/2024 02:00:00 PM,63.961,-7.787,,,,,
4612,01/17/2024 03:00:00 PM,63.962,-7.138,,,,,
4613,01/17/2024 04:00:00 PM,63.945,-9.117,,,,,
4614,01/17/2024 05:00:00 PM,63.959,-9.799,,,,,
4615,01/17/2024 06:00:00 PM,63.961,-11.631,,,,,
4616,01/17/2024 07:00:00 PM,63.954,-12.807,,,,,
4617,01/17/2024 08:00:00 PM,63.993,-12.509,,,,,
4618,01/17/2024 09:00:00 PM,63.998,-12.956,,,,,
4619,01/17/2024 10:00:00 PM,63.989,-14.334,,,,,
4620,01/17/2024 11:00:00 PM,64.006,-13.868,,,,,
4621,01/18/2024 12:00:00 AM,64.015,-14.178,,,,,
4622,01/18/2024 01:00:00 AM,63.997,-14.648,,,,,
4623,01/18/2024 02:00:00 AM,63.981,-14.806,,,,,
4624,01/18/2024 03:00:00 AM,64.002,-15.285,,,,,
4625,01/18/2024 04:00:00 AM,63.972,-15.77,,,,,
4626,01/18/2024 05:00:00 AM,63.983,-16.43,,,,,
4627,01/18/2024 06:00:00 AM,64.013,-16.43,,,,,
4628,01/18/2024 07:00:00 AM,64.032,-17.103,,,,,
4629,01/18/2024 08:00:00 AM,64.061,-17.103,,,,,
4630,01/18/2024 09:00:00 AM,64.1,-17.103,,,,,
4631,01/18/2024 10:00:00 AM,64.158,-14.806,,,,,
4632,01/18/2024 11:00:00 AM,64.317,-10.493,,,,,
4633,01/18/2024 12:00:00 PM,64.525,-3.316,,,,,
4634,01/18/2024 01:00:00 PM,64.548,-0.774,,,,,
4635,01/18/2024 02:00:00 PM,64.539,1.112,,,,,
4636,01/18/2024 03:00:00 PM,64.475,0.121,,,,,
4637,01/18/2024 04:00:00 PM,64.343,-3.911,,,,,
4638,01/18/2024 05:00:00 PM,64.327,-6.499,,,,,
4639,01/18/2024 06:00:00 PM,64.308,-10.075,,,,,
4640,01/18/2024 07:00:00 PM,64.329,-11.487,,,,,
4641,01/18/2024 08:00:00 PM,64.361,-12.068,,,,,
4642,01/18/2024 09:00:00 PM,64.337,-13.107,,,,,
4643,01/18/2024 10:00:00 PM,64.346,-13.715,,,,,
4644,01/18/2024 11:00:00 PM,64.323,-14.334,,,,,
4645,01/19/2024 12:00:00 AM,64.325,-14.806,,,,,
4646,01/19/2024 01:00:00 AM,64.296,-15.285,,,,,
4647,01/19/2024 02:00:00 AM,64.293,-15.608,,,,,
4648,01/19/2024 03:00:00 AM,64.277,-16.43,,,,,
4649,01/19/2024 04:00:00 AM,64.287,-16.43,,,,,
4650,01/19/2024 05:00:00 AM,64.228,-17.103,,,,,
4651,01/19/2024 06:00:00 AM,64.233,-16.765,,,,,
4652,01/19/2024 07:00:00 AM,64.245,-16.934,,,,,
4653,01/19/2024 08:00:00 AM,64.239,-17.274,,,,,
4654,01/19/2024 09:00:00 AM,64.269,-17.274,,,,,
4655,01/19/2024 10:00:00 AM,64.305,-14.806,,,,,
4656,01/19/2024 11:00:00 AM,64.446,-10.075,,,,,
4657,01/19/2024 12:00:00 PM,64.601,-3.911,,,,,
4658,01/19/2024 01:00:00 PM,64.608,-1.001,,,,,
4659,01/19/2024 02:00:00 PM,64.573,0.453,,,,,
4660,01/19/2024 03:00:00 PM,64.427,-3.079,,,,,
4661,01/19/2024 04:00:00 PM,64.347,-6.499,,,,,
4662,01/19/2024 05:00:00 PM,64.314,-8.447,,,,,
4663,01/19/2024 06:00:00 PM,64.298,-10.075,,,,,
4664,01/19/2024 07:00:00 PM,64.311,-10.353,,,,,
4665,01/19/2024 08:00:00 PM,64.309,-10.774,,,,,
4666,01/19/2024 09:00:00 PM,64.294,-11.344,,,,,
4667,01/19/2024 10:00:00 PM,64.295,-11.631,,,,,
4668,01/19/2024 11:00:00 PM,64.253,-12.068,,,,,
4669,01/20/2024 12:00:00 AM,64.239,-12.509,,,,,
4670,01/20/2024 01:00:00 AM,64.22,-12.807,,,,,
4671,01/20/2024 02:00:00 AM,64.175,-12.956,,,,,
4672,01/20/2024 03:00:00 AM,64.145,-13.258,,,,,
