"Plot Title: 10778182"
"#","Date Time, GMT+02:00","Abs Pres, kPa (LGR S/N: 10778182, SEN S/N: 10778182)","Temp, °C (LGR S/N: 10778182, SEN S/N: 10778182)","Coupler Detached (LGR S/N: 10778182)","End Of File (LGR S/N: 10778182)"
11856,11/29/2020 11:00:00 PM,64.731,-12.956,,
11857,11/30/2020 12:00:00 AM,64.723,-12.807,,
11858,11/30/2020 01:00:00 AM,64.711,-12.956,,
11859,11/30/2020 02:00:00 AM,64.723,-13.409,,
11860,11/30/2020 03:00:00 AM,64.723,-13.409,,
11861,11/30/2020 04:00:00 AM,64.736,-13.258,,
11862,11/30/2020 05:00:00 AM,64.784,-13.409,,
11863,11/30/2020 06:00:00 AM,64.830,-13.107,,
11864,11/30/2020 07:00:00 AM,64.838,-12.068,,
11865,11/30/2020 08:00:00 AM,64.812,-11.200,,
11866,11/30/2020 09:00:00 AM,64.786,-9.252,,
11867,11/30/2020 10:00:00 AM,64.755,-7.527,,
11868,11/30/2020 11:00:00 AM,64.736,-6.882,,
11869,11/30/2020 12:00:00 PM,64.755,-6.373,,
11870,11/30/2020 01:00:00 PM,64.778,-6.246,,
11871,11/30/2020 02:00:00 PM,64.802,-6.626,,
11872,11/30/2020 03:00:00 PM,64.826,-7.527,,
11873,11/30/2020 04:00:00 PM,64.853,-8.314,,
11874,11/30/2020 05:00:00 PM,64.831,-8.982,,
11875,11/30/2020 06:00:00 PM,64.837,-9.799,,
11876,11/30/2020 07:00:00 PM,64.835,-10.493,,
11877,11/30/2020 08:00:00 PM,64.838,-11.487,,
11878,11/30/2020 09:00:00 PM,64.797,-10.916,,
11879,11/30/2020 10:00:00 PM,64.782,-11.776,,
11880,11/30/2020 11:00:00 PM,64.762,-11.776,,
11881,12/01/2020 12:00:00 AM,64.749,-11.922,,
11882,12/01/2020 01:00:00 AM,64.769,-12.509,,
11883,12/01/2020 02:00:00 AM,64.779,-12.509,,
11884,12/01/2020 03:00:00 AM,64.805,-12.214,,
11885,12/01/2020 04:00:00 AM,64.848,-12.068,,
11886,12/01/2020 05:00:00 AM,64.858,-12.068,,
11887,12/01/2020 06:00:00 AM,64.879,-11.487,,
11888,12/01/2020 07:00:00 AM,64.886,-10.493,,
11889,12/01/2020 08:00:00 AM,64.854,-9.388,,
11890,12/01/2020 09:00:00 AM,64.825,-8.182,,
11891,12/01/2020 10:00:00 AM,64.821,-7.267,,
11892,12/01/2020 11:00:00 AM,64.823,-7.138,,
11893,12/01/2020 12:00:00 PM,64.809,-6.754,,
11894,12/01/2020 01:00:00 PM,64.829,-7.397,,
11895,12/01/2020 02:00:00 PM,64.844,-7.657,,
11896,12/01/2020 03:00:00 PM,64.881,-8.447,,
11897,12/01/2020 04:00:00 PM,64.930,-8.580,,
11898,12/01/2020 05:00:00 PM,64.966,-8.847,,
11899,12/01/2020 06:00:00 PM,64.981,-9.117,,
11900,12/01/2020 07:00:00 PM,64.982,-9.662,,
11901,12/01/2020 08:00:00 PM,64.990,-9.799,,
11902,12/01/2020 09:00:00 PM,64.977,-9.937,,
11903,12/01/2020 10:00:00 PM,64.957,-9.937,,
11904,12/01/2020 11:00:00 PM,64.962,-10.214,,
11905,12/02/2020 12:00:00 AM,64.934,-10.075,,
11906,12/02/2020 01:00:00 AM,64.911,-10.214,,
11907,12/02/2020 02:00:00 AM,64.952,-10.214,,
11908,12/02/2020 03:00:00 AM,64.942,-10.214,,
11909,12/02/2020 04:00:00 AM,64.960,-10.353,,
11910,12/02/2020 05:00:00 AM,64.985,-10.634,,
11911,12/02/2020 06:00:00 AM,64.998,-10.493,,
11912,12/02/2020 07:00:00 AM,64.987,-9.388,,
11913,12/02/2020 08:00:00 AM,64.949,-8.050,,
11914,12/02/2020 09:00:00 AM,64.910,-7.397,,
11915,12/02/2020 10:00:00 AM,64.873,-6.626,,
11916,12/02/2020 11:00:00 AM,64.858,-6.882,,
11917,12/02/2020 12:00:00 PM,64.871,-6.754,,
11918,12/02/2020 01:00:00 PM,64.850,-6.754,,
11919,12/02/2020 02:00:00 PM,64.856,-7.010,,
11920,12/02/2020 03:00:00 PM,64.876,-7.010,,
11921,12/02/2020 04:00:00 PM,64.854,-7.138,,
11922,12/02/2020 05:00:00 PM,64.847,-7.527,,
11923,12/02/2020 06:00:00 PM,64.814,-7.657,,
11924,12/02/2020 07:00:00 PM,64.809,-7.918,,
11925,12/02/2020 08:00:00 PM,64.801,-7.787,,
11926,12/02/2020 09:00:00 PM,64.776,-8.050,,
11927,12/02/2020 10:00:00 PM,64.741,-8.314,,
11928,12/02/2020 11:00:00 PM,64.757,-8.580,,
11929,12/03/2020 12:00:00 AM,64.719,-8.982,,
11930,12/03/2020 01:00:00 AM,64.726,-8.580,,
11931,12/03/2020 02:00:00 AM,64.716,-8.580,,
11932,12/03/2020 03:00:00 AM,64.719,-8.982,,
11933,12/03/2020 04:00:00 AM,64.742,-8.847,,
11934,12/03/2020 05:00:00 AM,64.750,-8.982,,
11935,12/03/2020 06:00:00 AM,64.770,-8.982,,
11936,12/03/2020 07:00:00 AM,64.785,-8.713,,
11937,12/03/2020 08:00:00 AM,64.789,-7.918,,
11938,12/03/2020 09:00:00 AM,64.727,-6.246,,
11939,12/03/2020 10:00:00 AM,64.710,-5.496,,
11940,12/03/2020 11:00:00 AM,64.694,-4.636,,
11941,12/03/2020 12:00:00 PM,64.669,-3.792,,
11942,12/03/2020 01:00:00 PM,64.692,-4.758,,
11943,12/03/2020 02:00:00 PM,64.699,-5.496,,
11944,12/03/2020 03:00:00 PM,64.711,-5.995,,
11945,12/03/2020 04:00:00 PM,64.692,-6.499,,
11946,12/03/2020 05:00:00 PM,64.654,-6.882,,
11947,12/03/2020 06:00:00 PM,64.660,-7.138,,
11948,12/03/2020 07:00:00 PM,64.638,-7.787,,
11949,12/03/2020 08:00:00 PM,64.613,-8.050,,
11950,12/03/2020 09:00:00 PM,64.591,-8.182,,
11951,12/03/2020 10:00:00 PM,64.537,-8.314,,
11952,12/03/2020 11:00:00 PM,64.497,-8.314,,
11953,12/04/2020 12:00:00 AM,64.468,-8.182,,
11954,12/04/2020 01:00:00 AM,64.431,-8.580,,
11955,12/04/2020 02:00:00 AM,64.421,-8.580,,
11956,12/04/2020 03:00:00 AM,64.410,-8.580,,
11957,12/04/2020 04:00:00 AM,64.400,-8.580,,
11958,12/04/2020 05:00:00 AM,64.410,-8.580,,
11959,12/04/2020 06:00:00 AM,64.421,-8.580,,
11960,12/04/2020 07:00:00 AM,64.425,-8.314,,
11961,12/04/2020 08:00:00 AM,64.389,-8.050,,
11962,12/04/2020 09:00:00 AM,64.341,-7.918,,
11963,12/04/2020 10:00:00 AM,64.309,-7.397,,
11964,12/04/2020 11:00:00 AM,64.314,-7.138,,
11965,12/04/2020 12:00:00 PM,64.336,-7.010,,
11966,12/04/2020 01:00:00 PM,64.354,-7.138,,
11967,12/04/2020 02:00:00 PM,64.370,-7.397,,
11968,12/04/2020 03:00:00 PM,64.355,-7.657,,
11969,12/04/2020 04:00:00 PM,64.370,-8.580,,
11970,12/04/2020 05:00:00 PM,64.381,-9.117,,
11971,12/04/2020 06:00:00 PM,64.366,-9.388,,
11972,12/04/2020 07:00:00 PM,64.333,-9.525,,
11973,12/04/2020 08:00:00 PM,64.326,-9.937,,
11974,12/04/2020 09:00:00 PM,64.313,-10.634,,
11975,12/04/2020 10:00:00 PM,64.257,-10.353,,
11976,12/04/2020 11:00:00 PM,64.263,-10.634,,
11977,12/05/2020 12:00:00 AM,64.253,-11.200,,
11978,12/05/2020 01:00:00 AM,64.233,-11.776,,
11979,12/05/2020 02:00:00 AM,64.248,-12.068,,
11980,12/05/2020 03:00:00 AM,64.258,-12.658,,
11981,12/05/2020 04:00:00 AM,64.317,-12.807,,
11982,12/05/2020 05:00:00 AM,64.339,-13.868,,
11983,12/05/2020 06:00:00 AM,64.342,-13.715,,
11984,12/05/2020 07:00:00 AM,64.350,-12.658,,
11985,12/05/2020 08:00:00 AM,64.296,-11.058,,
11986,12/05/2020 09:00:00 AM,64.228,-9.117,,
11987,12/05/2020 10:00:00 AM,64.227,-7.397,,
11988,12/05/2020 11:00:00 AM,64.238,-7.397,,
11989,12/05/2020 12:00:00 PM,64.242,-5.995,,
11990,12/05/2020 01:00:00 PM,64.299,-6.246,,
11991,12/05/2020 02:00:00 PM,64.358,-7.527,,
11992,12/05/2020 03:00:00 PM,64.385,-8.314,,
11993,12/05/2020 04:00:00 PM,64.411,-9.117,,
11994,12/05/2020 05:00:00 PM,64.435,-9.525,,
11995,12/05/2020 06:00:00 PM,64.458,-9.937,,
11996,12/05/2020 07:00:00 PM,64.458,-10.493,,
11997,12/05/2020 08:00:00 PM,64.443,-10.774,,
11998,12/05/2020 09:00:00 PM,64.451,-11.487,,
11999,12/05/2020 10:00:00 PM,64.459,-11.631,,
12000,12/05/2020 11:00:00 PM,64.484,-11.922,,
12001,12/06/2020 12:00:00 AM,64.487,-12.361,,
12002,12/06/2020 01:00:00 AM,64.497,-12.361,,
12003,12/06/2020 02:00:00 AM,64.492,-12.658,,
12004,12/06/2020 03:00:00 AM,64.517,-12.956,,
12005,12/06/2020 04:00:00 AM,64.548,-12.956,,
12006,12/06/2020 05:00:00 AM,64.571,-12.807,,
12007,12/06/2020 06:00:00 AM,64.612,-12.807,,
12008,12/06/2020 07:00:00 AM,64.596,-11.922,,
12009,12/06/2020 08:00:00 AM,64.563,-10.916,,
12010,12/06/2020 09:00:00 AM,64.526,-9.525,,
12011,12/06/2020 10:00:00 AM,64.513,-9.117,,
12012,12/06/2020 11:00:00 AM,64.523,-9.117,,
12013,12/06/2020 12:00:00 PM,64.507,-8.314,,
12014,12/06/2020 01:00:00 PM,64.540,-8.713,,
12015,12/06/2020 02:00:00 PM,64.536,-8.982,,
12016,12/06/2020 03:00:00 PM,64.544,-9.117,,
12017,12/06/2020 04:00:00 PM,64.565,-9.662,,
12018,12/06/2020 05:00:00 PM,64.590,-9.937,,
12019,12/06/2020 06:00:00 PM,64.581,-10.493,,
12020,12/06/2020 07:00:00 PM,64.583,-10.916,,
12021,12/06/2020 08:00:00 PM,64.586,-11.344,,
12022,12/06/2020 09:00:00 PM,64.515,-11.344,,
12023,12/06/2020 10:00:00 PM,64.449,-11.631,,
12024,12/06/2020 11:00:00 PM,64.413,-11.922,,
12025,12/07/2020 12:00:00 AM,64.370,-12.068,,
12026,12/07/2020 01:00:00 AM,64.324,-12.361,,
12027,12/07/2020 02:00:00 AM,64.291,-12.509,,
12028,12/07/2020 03:00:00 AM,64.268,-12.658,,
12029,12/07/2020 04:00:00 AM,64.255,-12.807,,
12030,12/07/2020 05:00:00 AM,64.215,-12.807,,
12031,12/07/2020 06:00:00 AM,64.187,-12.658,,
12032,12/07/2020 07:00:00 AM,64.172,-12.361,,
12033,12/07/2020 08:00:00 AM,64.149,-11.922,,
12034,12/07/2020 09:00:00 AM,64.156,-10.916,,
12035,12/07/2020 10:00:00 AM,64.124,-9.799,,
12036,12/07/2020 11:00:00 AM,64.157,-9.117,,
12037,12/07/2020 12:00:00 PM,64.184,-8.713,,
12038,12/07/2020 01:00:00 PM,64.251,-8.982,,
12039,12/07/2020 02:00:00 PM,64.276,-9.252,,
12040,12/07/2020 03:00:00 PM,64.312,-9.525,,
12041,12/07/2020 04:00:00 PM,64.369,-10.353,,
12042,12/07/2020 05:00:00 PM,64.359,-10.916,,
12043,12/07/2020 06:00:00 PM,64.408,-11.058,,
12044,12/07/2020 07:00:00 PM,64.411,-11.487,,
12045,12/07/2020 08:00:00 PM,64.433,-11.344,,
12046,12/07/2020 09:00:00 PM,64.428,-11.058,,
12047,12/07/2020 10:00:00 PM,64.393,-11.344,,
12048,12/07/2020 11:00:00 PM,64.477,-11.200,,
12049,12/08/2020 12:00:00 AM,64.456,-11.200,,
12050,12/08/2020 01:00:00 AM,64.444,-11.344,,
12051,12/08/2020 02:00:00 AM,64.449,-11.058,,
12052,12/08/2020 03:00:00 AM,64.477,-11.200,,
12053,12/08/2020 04:00:00 AM,64.489,-11.058,,
12054,12/08/2020 05:00:00 AM,64.568,-11.200,,
12055,12/08/2020 06:00:00 AM,64.573,-10.916,,
12056,12/08/2020 07:00:00 AM,64.570,-10.493,,
12057,12/08/2020 08:00:00 AM,64.552,-9.799,,
12058,12/08/2020 09:00:00 AM,64.518,-9.388,,
12059,12/08/2020 10:00:00 AM,64.508,-8.847,,
12060,12/08/2020 11:00:00 AM,64.515,-8.447,,
12061,12/08/2020 12:00:00 PM,64.566,-8.447,,
12062,12/08/2020 01:00:00 PM,64.543,-8.580,,
12063,12/08/2020 02:00:00 PM,64.579,-8.847,,
12064,12/08/2020 03:00:00 PM,64.602,-9.252,,
12065,12/08/2020 04:00:00 PM,64.605,-9.662,,
12066,12/08/2020 05:00:00 PM,64.588,-10.075,,
12067,12/08/2020 06:00:00 PM,64.606,-10.214,,
12068,12/08/2020 07:00:00 PM,64.621,-10.493,,
12069,12/08/2020 08:00:00 PM,64.644,-10.916,,
12070,12/08/2020 09:00:00 PM,64.642,-11.058,,
12071,12/08/2020 10:00:00 PM,64.596,-11.344,,
12072,12/08/2020 11:00:00 PM,64.637,-11.344,,
12073,12/09/2020 12:00:00 AM,64.612,-11.631,,
12074,12/09/2020 01:00:00 AM,64.591,-11.631,,
12075,12/09/2020 02:00:00 AM,64.627,-11.922,,
12076,12/09/2020 03:00:00 AM,64.642,-12.214,,
12077,12/09/2020 04:00:00 AM,64.624,-12.658,,
12078,12/09/2020 05:00:00 AM,64.678,-12.509,,
12079,12/09/2020 06:00:00 AM,64.668,-12.509,,
12080,12/09/2020 07:00:00 AM,64.660,-11.776,,
12081,12/09/2020 08:00:00 AM,64.572,-9.799,,
12082,12/09/2020 09:00:00 AM,64.529,-7.657,,
12083,12/09/2020 10:00:00 AM,64.525,-6.120,,
12084,12/09/2020 11:00:00 AM,64.549,-6.499,,
12085,12/09/2020 12:00:00 PM,64.530,-7.010,,
12086,12/09/2020 01:00:00 PM,64.548,-7.138,,
12087,12/09/2020 02:00:00 PM,64.536,-7.787,,
12088,12/09/2020 03:00:00 PM,64.543,-8.580,,
12089,12/09/2020 04:00:00 PM,64.544,-9.117,,
12090,12/09/2020 05:00:00 PM,64.516,-9.525,,
12091,12/09/2020 06:00:00 PM,64.511,-9.799,,
12092,12/09/2020 07:00:00 PM,64.504,-10.214,,
12093,12/09/2020 08:00:00 PM,64.491,-10.353,,
12094,12/09/2020 09:00:00 PM,64.476,-10.634,,
12095,12/09/2020 10:00:00 PM,64.451,-10.916,,
12096,12/09/2020 11:00:00 PM,64.446,-11.200,,
12097,12/10/2020 12:00:00 AM,64.433,-11.344,,
12098,12/10/2020 01:00:00 AM,64.421,-11.487,,
12099,12/10/2020 02:00:00 AM,64.416,-11.776,,
12100,12/10/2020 03:00:00 AM,64.449,-12.214,,
12101,12/10/2020 04:00:00 AM,64.479,-12.214,,
12102,12/10/2020 05:00:00 AM,64.497,-12.361,,
12103,12/10/2020 06:00:00 AM,64.517,-12.361,,
12104,12/10/2020 07:00:00 AM,64.530,-11.631,,
12105,12/10/2020 08:00:00 AM,64.514,-10.214,,
12106,12/10/2020 09:00:00 AM,64.495,-8.982,,
12107,12/10/2020 10:00:00 AM,64.488,-7.657,,
12108,12/10/2020 11:00:00 AM,64.491,-6.882,,
12109,12/10/2020 12:00:00 PM,64.515,-6.120,,
12110,12/10/2020 01:00:00 PM,64.532,-5.745,,
12111,12/10/2020 02:00:00 PM,64.557,-6.626,,
12112,12/10/2020 03:00:00 PM,64.620,-7.657,,
12113,12/10/2020 04:00:00 PM,64.645,-8.580,,
12114,12/10/2020 05:00:00 PM,64.671,-9.388,,
12115,12/10/2020 06:00:00 PM,64.677,-10.214,,
12116,12/10/2020 07:00:00 PM,64.675,-10.916,,
12117,12/10/2020 08:00:00 PM,64.695,-10.916,,
12118,12/10/2020 09:00:00 PM,64.655,-11.487,,
12119,12/10/2020 10:00:00 PM,64.642,-11.631,,
12120,12/10/2020 11:00:00 PM,64.640,-11.776,,
12121,12/11/2020 12:00:00 AM,64.637,-12.509,,
12122,12/11/2020 01:00:00 AM,64.632,-12.807,,
12123,12/11/2020 02:00:00 AM,64.614,-13.258,,
12124,12/11/2020 03:00:00 AM,64.634,-13.258,,
12125,12/11/2020 04:00:00 AM,64.639,-12.956,,
12126,12/11/2020 05:00:00 AM,64.675,-13.258,,
12127,12/11/2020 06:00:00 AM,64.675,-13.258,,
12128,12/11/2020 07:00:00 AM,64.670,-12.361,,
12129,12/11/2020 08:00:00 AM,64.624,-10.916,,
12130,12/11/2020 09:00:00 AM,64.598,-9.525,,
12131,12/11/2020 10:00:00 AM,64.554,-7.918,,
12132,12/11/2020 11:00:00 AM,64.518,-6.499,,
12133,12/11/2020 12:00:00 PM,64.534,-6.754,,
12134,12/11/2020 01:00:00 PM,64.554,-7.918,,
12135,12/11/2020 02:00:00 PM,64.579,-8.847,,
12136,12/11/2020 03:00:00 PM,64.570,-9.937,,
12137,12/11/2020 04:00:00 PM,64.568,-10.634,,
12138,12/11/2020 05:00:00 PM,64.568,-11.200,,
12139,12/11/2020 06:00:00 PM,64.556,-11.344,,
12140,12/11/2020 07:00:00 PM,64.568,-11.776,,
12141,12/11/2020 08:00:00 PM,64.545,-11.922,,
12142,12/11/2020 09:00:00 PM,64.505,-11.922,,
12143,12/11/2020 10:00:00 PM,64.464,-12.509,,
12144,12/11/2020 11:00:00 PM,64.474,-12.509,,
12145,12/12/2020 12:00:00 AM,64.482,-12.658,,
12146,12/12/2020 01:00:00 AM,64.446,-12.956,,
12147,12/12/2020 02:00:00 AM,64.438,-13.409,,
12148,12/12/2020 03:00:00 AM,64.387,-13.409,,
12149,12/12/2020 04:00:00 AM,64.372,-13.715,,
12150,12/12/2020 05:00:00 AM,64.362,-13.715,,
12151,12/12/2020 06:00:00 AM,64.385,-13.562,,
12152,12/12/2020 07:00:00 AM,64.416,-12.956,,
12153,12/12/2020 08:00:00 AM,64.349,-10.916,,
12154,12/12/2020 09:00:00 AM,64.287,-9.799,,
12155,12/12/2020 10:00:00 AM,64.273,-8.314,,
12156,12/12/2020 11:00:00 AM,64.251,-6.626,,
12157,12/12/2020 12:00:00 PM,64.266,-6.373,,
12158,12/12/2020 01:00:00 PM,64.252,-7.138,,
12159,12/12/2020 02:00:00 PM,64.296,-8.713,,
12160,12/12/2020 03:00:00 PM,64.343,-9.525,,
12161,12/12/2020 04:00:00 PM,64.343,-9.525,,
12162,12/12/2020 05:00:00 PM,64.374,-10.075,,
12163,12/12/2020 06:00:00 PM,64.379,-10.353,,
12164,12/12/2020 07:00:00 PM,64.367,-10.493,,
12165,12/12/2020 08:00:00 PM,64.370,-10.916,,
12166,12/12/2020 09:00:00 PM,64.354,-11.200,,
12167,12/12/2020 10:00:00 PM,64.360,-11.487,,
12168,12/12/2020 11:00:00 PM,64.383,-11.922,,
12169,12/13/2020 12:00:00 AM,64.378,-12.214,,
12170,12/13/2020 01:00:00 AM,64.355,-12.361,,
12171,12/13/2020 02:00:00 AM,64.370,-12.658,,
12172,12/13/2020 03:00:00 AM,64.403,-13.107,,
12173,12/13/2020 04:00:00 AM,64.383,-13.107,,
12174,12/13/2020 05:00:00 AM,64.418,-13.409,,
12175,12/13/2020 06:00:00 AM,64.418,-13.409,,
12176,12/13/2020 07:00:00 AM,64.413,-13.107,,
12177,12/13/2020 08:00:00 AM,64.352,-11.344,,
12178,12/13/2020 09:00:00 AM,64.312,-9.525,,
12179,12/13/2020 10:00:00 AM,64.283,-8.314,,
12180,12/13/2020 11:00:00 AM,64.248,-7.397,,
12181,12/13/2020 12:00:00 PM,64.242,-7.138,,
12182,12/13/2020 01:00:00 PM,64.265,-8.182,,
12183,12/13/2020 02:00:00 PM,64.253,-8.847,,
12184,12/13/2020 03:00:00 PM,64.267,-9.799,,
12185,12/13/2020 04:00:00 PM,64.291,-10.774,,
12186,12/13/2020 05:00:00 PM,64.283,-11.200,,
12187,12/13/2020 06:00:00 PM,64.281,-11.344,,
12188,12/13/2020 07:00:00 PM,64.296,-11.631,,
12189,12/13/2020 08:00:00 PM,64.276,-12.214,,
12190,12/13/2020 09:00:00 PM,64.261,-12.509,,
12191,12/13/2020 10:00:00 PM,64.266,-12.807,,
12192,12/13/2020 11:00:00 PM,64.278,-13.258,,
12193,12/14/2020 12:00:00 AM,64.265,-13.409,,
12194,12/14/2020 01:00:00 AM,64.268,-13.868,,
12195,12/14/2020 02:00:00 AM,64.262,-14.178,,
12196,12/14/2020 03:00:00 AM,64.239,-14.334,,
12197,12/14/2020 04:00:00 AM,64.285,-14.648,,
12198,12/14/2020 05:00:00 AM,64.295,-14.648,,
12199,12/14/2020 06:00:00 AM,64.305,-14.648,,
12200,12/14/2020 07:00:00 AM,64.306,-14.023,,
12201,12/14/2020 08:00:00 AM,64.263,-11.776,,
12202,12/14/2020 09:00:00 AM,64.242,-10.075,,
12203,12/14/2020 10:00:00 AM,64.208,-9.117,,
12204,12/14/2020 11:00:00 AM,64.225,-7.527,,
12205,12/14/2020 12:00:00 PM,64.235,-7.527,,
12206,12/14/2020 01:00:00 PM,64.281,-8.982,,
12207,12/14/2020 02:00:00 PM,64.315,-9.937,,
12208,12/14/2020 03:00:00 PM,64.349,-10.353,,
12209,12/14/2020 04:00:00 PM,64.359,-10.916,,
12210,12/14/2020 05:00:00 PM,64.370,-11.487,,
12211,12/14/2020 06:00:00 PM,64.367,-11.631,,
12212,12/14/2020 07:00:00 PM,64.367,-12.214,,
12213,12/14/2020 08:00:00 PM,64.380,-12.658,,
12214,12/14/2020 09:00:00 PM,64.372,-13.107,,
12215,12/14/2020 10:00:00 PM,64.365,-13.562,,
12216,12/14/2020 11:00:00 PM,64.365,-13.562,,
12217,12/15/2020 12:00:00 AM,64.349,-13.868,,
12218,12/15/2020 01:00:00 AM,64.344,-14.178,,
12219,12/15/2020 02:00:00 AM,64.359,-14.490,,
12220,12/15/2020 03:00:00 AM,64.389,-14.490,,
12221,12/15/2020 04:00:00 AM,64.412,-14.965,,
12222,12/15/2020 05:00:00 AM,64.444,-15.446,,
12223,12/15/2020 06:00:00 AM,64.469,-15.770,,
12224,12/15/2020 07:00:00 AM,64.478,-14.648,,
12225,12/15/2020 08:00:00 AM,64.416,-12.361,,
12226,12/15/2020 09:00:00 AM,64.395,-10.634,,
12227,12/15/2020 10:00:00 AM,64.407,-9.937,,
12228,12/15/2020 11:00:00 AM,64.415,-10.075,,
12229,12/15/2020 12:00:00 PM,64.419,-9.252,,
12230,12/15/2020 01:00:00 PM,64.456,-10.075,,
12231,12/15/2020 02:00:00 PM,64.484,-10.774,,
12232,12/15/2020 03:00:00 PM,64.487,-11.200,,
12233,12/15/2020 04:00:00 PM,64.495,-11.922,,
12234,12/15/2020 05:00:00 PM,64.500,-12.214,,
12235,12/15/2020 06:00:00 PM,64.540,-12.807,,
12236,12/15/2020 07:00:00 PM,64.545,-13.107,,
12237,12/15/2020 08:00:00 PM,64.537,-13.562,,
12238,12/15/2020 09:00:00 PM,64.522,-13.868,,
12239,12/15/2020 10:00:00 PM,64.496,-14.178,,
12240,12/15/2020 11:00:00 PM,64.511,-14.490,,
12241,12/16/2020 12:00:00 AM,64.509,-14.648,,
12242,12/16/2020 01:00:00 AM,64.503,-14.965,,
12243,12/16/2020 02:00:00 AM,64.490,-15.124,,
12244,12/16/2020 03:00:00 AM,64.525,-15.446,,
12245,12/16/2020 04:00:00 AM,64.530,-15.770,,
12246,12/16/2020 05:00:00 AM,64.577,-16.597,,
12247,12/16/2020 06:00:00 AM,64.606,-16.098,,
12248,12/16/2020 07:00:00 AM,64.573,-15.608,,
12249,12/16/2020 08:00:00 AM,64.515,-13.107,,
12250,12/16/2020 09:00:00 AM,64.482,-11.487,,
12251,12/16/2020 10:00:00 AM,64.466,-11.200,,
12252,12/16/2020 11:00:00 AM,64.462,-9.117,,
12253,12/16/2020 12:00:00 PM,64.469,-8.713,,
12254,12/16/2020 01:00:00 PM,64.496,-9.525,,
12255,12/16/2020 02:00:00 PM,64.512,-10.353,,
12256,12/16/2020 03:00:00 PM,64.530,-11.058,,
12257,12/16/2020 04:00:00 PM,64.551,-11.631,,
12258,12/16/2020 05:00:00 PM,64.545,-12.509,,
12259,12/16/2020 06:00:00 PM,64.555,-13.107,,
12260,12/16/2020 07:00:00 PM,64.555,-13.715,,
12261,12/16/2020 08:00:00 PM,64.560,-14.023,,
12262,12/16/2020 09:00:00 PM,64.534,-14.334,,
12263,12/16/2020 10:00:00 PM,64.501,-14.490,,
12264,12/16/2020 11:00:00 PM,64.516,-14.806,,
12265,12/17/2020 12:00:00 AM,64.511,-15.124,,
12266,12/17/2020 01:00:00 AM,64.517,-15.934,,
12267,12/17/2020 02:00:00 AM,64.545,-16.098,,
12268,12/17/2020 03:00:00 AM,64.533,-16.765,,
12269,12/17/2020 04:00:00 AM,64.549,-16.430,,
12270,12/17/2020 05:00:00 AM,64.564,-16.765,,
12271,12/17/2020 06:00:00 AM,64.574,-16.765,,
12272,12/17/2020 07:00:00 AM,64.598,-15.934,,
12273,12/17/2020 08:00:00 AM,64.565,-13.715,,
12274,12/17/2020 09:00:00 AM,64.540,-12.214,,
12275,12/17/2020 10:00:00 AM,64.507,-11.200,,
12276,12/17/2020 11:00:00 AM,64.468,-9.388,,
12277,12/17/2020 12:00:00 PM,64.503,-9.117,,
12278,12/17/2020 01:00:00 PM,64.544,-9.662,,
12279,12/17/2020 02:00:00 PM,64.573,-10.916,,
12280,12/17/2020 03:00:00 PM,64.594,-12.068,,
12281,12/17/2020 04:00:00 PM,64.601,-12.807,,
12282,12/17/2020 05:00:00 PM,64.619,-13.562,,
12283,12/17/2020 06:00:00 PM,64.631,-14.648,,
12284,12/17/2020 07:00:00 PM,64.635,-14.965,,
12285,12/17/2020 08:00:00 PM,64.645,-15.608,,
12286,12/17/2020 09:00:00 PM,64.642,-15.770,,
12287,12/17/2020 10:00:00 PM,64.626,-16.098,,
12288,12/17/2020 11:00:00 PM,64.626,-16.098,,
12289,12/18/2020 12:00:00 AM,64.628,-16.597,,
12290,12/18/2020 01:00:00 AM,64.615,-16.765,,
12291,12/18/2020 02:00:00 AM,64.629,-17.103,,
12292,12/18/2020 03:00:00 AM,64.661,-17.618,,
12293,12/18/2020 04:00:00 AM,64.693,-18.142,,
12294,12/18/2020 05:00:00 AM,64.720,-18.318,,
12295,12/18/2020 06:00:00 AM,64.759,-19.035,,
12296,12/18/2020 07:00:00 AM,64.736,-17.966,,
12297,12/18/2020 08:00:00 AM,64.693,-15.770,,
12298,12/18/2020 09:00:00 AM,64.677,-13.715,,
12299,12/18/2020 10:00:00 AM,64.614,-12.068,,
12300,12/18/2020 11:00:00 AM,64.629,-11.776,,
12301,12/18/2020 12:00:00 PM,64.621,-10.493,,
12302,12/18/2020 01:00:00 PM,64.665,-11.487,,
12303,12/18/2020 02:00:00 PM,64.680,-12.361,,
12304,12/18/2020 03:00:00 PM,64.698,-13.107,,
12305,12/18/2020 04:00:00 PM,64.703,-13.409,,
12306,12/18/2020 05:00:00 PM,64.730,-14.178,,
12307,12/18/2020 06:00:00 PM,64.717,-14.334,,
12308,12/18/2020 07:00:00 PM,64.709,-14.806,,
12309,12/18/2020 08:00:00 PM,64.704,-15.124,,
12310,12/18/2020 09:00:00 PM,64.688,-15.446,,
12311,12/18/2020 10:00:00 PM,64.665,-15.608,,
12312,12/18/2020 11:00:00 PM,64.702,-16.430,,
12313,12/19/2020 12:00:00 AM,64.668,-16.597,,
12314,12/19/2020 01:00:00 AM,64.690,-17.103,,
12315,12/19/2020 02:00:00 AM,64.684,-17.446,,
12316,12/19/2020 03:00:00 AM,64.728,-17.274,,
12317,12/19/2020 04:00:00 AM,64.715,-17.446,,
